Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,17.482,9084490.0,-85.677
-1.9,17.481,9080540.0,-85.678
-1.8,17.474,9078760.0,-85.676
-1.7,17.478,9080930.0,-85.685
-1.6,17.482,9082060.0,-85.708
-1.5,17.483,9084440.0,-85.696
-1.4,17.475,9082720.0,-85.701
-1.3,17.475,9082300.0,-85.696
-1.2,17.479,9081180.0,-85.697
-1.1,17.479,9079390.0,-85.695
-1.0,17.479,9077850.0,-85.693
-0.9,17.479,9080030.0,-85.69
-0.8,17.484,9078440.0,-85.69
-0.7,17.483,9078100.0,-85.681
-0.6,17.476,9079270.0,-85.682
-0.5,17.479,9076370.0,-85.687
-0.4,17.482,9076960.0,-85.698
-0.3,17.483,9077450.0,-85.699
-0.2,17.486,9078880.0,-85.703
-0.1,17.472,9083890.0,-85.663
0.0,17.478,9081360.0,-85.662
0.1,17.488,9082320.0,-85.681
0.2,17.488,9084610.0,-85.674
0.3,17.487,9084550.0,-85.657
0.4,17.471,9078140.0,-85.685
0.5,17.474,9082930.0,-85.688
0.6,17.492,9081610.0,-85.642
0.7,17.487,9079280.0,-85.641
0.8,17.485,9078820.0,-85.66
0.9,17.475,9081870.0,-85.709
1.0,17.479,9082920.0,-85.678
1.1,17.487,9080210.0,-85.696
1.2,17.485,9080640.0,-85.714
1.3,17.483,9080890.0,-85.715
1.4,17.477,9085700.0,-85.671
1.5,17.478,9080410.0,-85.683
1.6,17.481,9086700.0,-85.71
1.7,17.481,9087850.0,-85.706
1.8,17.482,9089590.0,-85.693
1.9,17.482,9080460.0,-85.666
2.0,17.489,9080140.0,-85.698
2.1,17.481,9083470.0,-85.683
2.2,17.482,9084790.0,-85.674
2.3,17.477,9083190.0,-85.687
2.4,17.486,9079230.0,-85.687
2.5,17.485,9081900.0,-85.698
2.6,17.477,9080440.0,-85.653
2.7,17.479,9079750.0,-85.65
2.8,17.479,9078350.0,-85.657
2.9,17.476,9077980.0,-85.71
3.0,17.467,9082460.0,-85.706
