Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,20.901,7566860.0,-82.074
-1.9,20.903,7566080.0,-82.077
-1.8,20.905,7564780.0,-82.08
-1.7,20.906,7565670.0,-82.091
-1.6,20.902,7570600.0,-82.085
-1.5,20.9,7569810.0,-82.093
-1.4,20.904,7569470.0,-82.098
-1.3,20.902,7570420.0,-82.09
-1.2,20.899,7570570.0,-82.092
-1.1,20.898,7569850.0,-82.128
-1.0,20.899,7573350.0,-82.125
-0.9,20.895,7571060.0,-82.131
-0.8,20.892,7571210.0,-82.129
-0.7,20.894,7573840.0,-82.13
-0.6,20.883,7571940.0,-82.126
-0.5,20.885,7570830.0,-82.149
-0.4,20.887,7573900.0,-82.129
-0.3,20.883,7574700.0,-82.133
-0.2,20.884,7573280.0,-82.139
-0.1,20.881,7573470.0,-82.118
0.0,20.871,7571720.0,-82.123
0.1,20.876,7573320.0,-82.13
0.2,20.876,7573520.0,-82.137
0.3,20.872,7571630.0,-82.129
0.4,20.882,7573970.0,-82.126
0.5,20.873,7574500.0,-82.112
0.6,20.876,7572050.0,-82.121
0.7,20.878,7573080.0,-82.129
0.8,20.858,7571740.0,-82.115
0.9,20.842,7572080.0,-82.125
1.0,20.847,7572640.0,-82.108
1.1,20.842,7571000.0,-82.109
1.2,20.846,7571420.0,-82.117
1.3,20.842,7572490.0,-82.114
1.4,20.843,7573240.0,-82.109
1.5,20.844,7572700.0,-82.123
1.6,20.849,7573610.0,-82.114
1.7,20.842,7572110.0,-82.103
1.8,20.835,7573930.0,-82.125
1.9,20.838,7575500.0,-82.135
2.0,20.839,7573450.0,-82.128
2.1,20.833,7575960.0,-82.135
2.2,20.837,7575350.0,-82.129
2.3,20.837,7574810.0,-82.129
2.4,20.839,7574730.0,-82.139
2.5,20.833,7574710.0,-82.121
2.6,20.839,7574270.0,-82.148
2.7,20.841,7575180.0,-82.147
2.8,20.838,7576050.0,-82.15
2.9,20.837,7575770.0,-82.146
3.0,20.841,7577770.0,-82.14
