Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,18.541,8396270.0,-77.323
-1.9,18.534,8392090.0,-77.331
-1.8,18.531,8392160.0,-77.336
-1.7,18.531,8393490.0,-77.357
-1.6,18.522,8396760.0,-77.332
-1.5,18.523,8393950.0,-77.323
-1.4,18.515,8396660.0,-77.342
-1.3,18.509,8397610.0,-77.326
-1.2,18.511,8393930.0,-77.323
-1.1,18.512,8393990.0,-77.351
-1.0,18.505,8396870.0,-77.355
-0.9,18.508,8393910.0,-77.356
-0.8,18.508,8396040.0,-77.373
-0.7,18.512,8395100.0,-77.383
-0.6,18.511,8398170.0,-77.348
-0.5,18.514,8392670.0,-77.366
-0.4,18.51,8395320.0,-77.377
-0.3,18.514,8395720.0,-77.37
-0.2,18.511,8395030.0,-77.37
-0.1,18.499,8397200.0,-77.363
0.0,18.499,8397860.0,-77.364
0.1,18.499,8396330.0,-77.36
0.2,18.502,8394410.0,-77.359
0.3,18.5,8396490.0,-77.357
0.4,18.496,8395960.0,-77.374
0.5,18.495,8395330.0,-77.371
0.6,18.5,8395490.0,-77.389
0.7,18.496,8396010.0,-77.39
0.8,18.49,8394650.0,-77.396
0.9,18.505,8397240.0,-77.391
1.0,18.495,8397620.0,-77.393
1.1,18.502,8399570.0,-77.389
1.2,18.502,8398670.0,-77.39
1.3,18.5,8399660.0,-77.38
1.4,18.503,8395990.0,-77.355
1.5,18.507,8395890.0,-77.374
1.6,18.503,8397280.0,-77.377
1.7,18.503,8397670.0,-77.374
1.8,18.498,8398850.0,-77.358
1.9,18.497,8394390.0,-77.375
2.0,18.501,8397680.0,-77.382
2.1,18.5,8394500.0,-77.365
2.2,18.501,8395390.0,-77.358
2.3,18.504,8396710.0,-77.366
2.4,18.494,8396770.0,-77.389
2.5,18.497,8397730.0,-77.371
2.6,18.5,8395220.0,-77.369
2.7,18.496,8394250.0,-77.351
2.8,18.493,8395660.0,-77.362
2.9,18.506,8396250.0,-77.407
3.0,18.5,8399900.0,-77.376
