Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.404,11045300.0,-90.224
-1.9,14.402,11051300.0,-90.231
-1.8,14.401,11050500.0,-90.219
-1.7,14.397,11051200.0,-90.215
-1.6,14.4,11050200.0,-90.24
-1.5,14.397,11055700.0,-90.215
-1.4,14.399,11051100.0,-90.193
-1.3,14.4,11050600.0,-90.212
-1.2,14.399,11050900.0,-90.212
-1.1,14.4,11051300.0,-90.219
-1.0,14.406,11053200.0,-90.225
-0.9,14.4,11053300.0,-90.227
-0.8,14.398,11056100.0,-90.237
-0.7,14.401,11055700.0,-90.221
-0.6,14.407,11049800.0,-90.213
-0.5,14.406,11050800.0,-90.23
-0.4,14.402,11056100.0,-90.2
-0.3,14.403,11054300.0,-90.216
-0.2,14.399,11049300.0,-90.229
-0.1,14.402,11054800.0,-90.228
0.0,14.401,11052200.0,-90.226
0.1,14.408,11048100.0,-90.239
0.2,14.406,11050200.0,-90.247
0.3,14.401,11052500.0,-90.246
0.4,14.4,11058100.0,-90.214
0.5,14.406,11049700.0,-90.212
0.6,14.401,11055600.0,-90.237
0.7,14.402,11053200.0,-90.247
0.8,14.402,11055200.0,-90.234
0.9,14.402,11054000.0,-90.223
1.0,14.395,11052700.0,-90.244
1.1,14.402,11055300.0,-90.227
1.2,14.395,11056100.0,-90.234
1.3,14.395,11055300.0,-90.208
1.4,14.397,11048800.0,-90.215
1.5,14.396,11051600.0,-90.257
1.6,14.392,11055700.0,-90.225
1.7,14.396,11054100.0,-90.226
1.8,14.4,11056000.0,-90.225
1.9,14.403,11044500.0,-90.198
2.0,14.403,11048800.0,-90.234
2.1,14.402,11053900.0,-90.222
2.2,14.403,11056900.0,-90.241
2.3,14.399,11054600.0,-90.219
2.4,14.4,11050900.0,-90.192
2.5,14.402,11047900.0,-90.216
2.6,14.399,11051400.0,-90.243
2.7,14.406,11049100.0,-90.23
2.8,14.401,11050100.0,-90.224
2.9,14.394,11058600.0,-90.224
3.0,14.402,11055000.0,-90.213
