Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,17.699,8992420.0,-90.031
-1.9,17.702,8993730.0,-90.029
-1.8,17.702,8994270.0,-90.023
-1.7,17.703,8993800.0,-90.017
-1.6,17.7,8992400.0,-90.032
-1.5,17.701,8996250.0,-90.039
-1.4,17.701,8996180.0,-90.025
-1.3,17.698,8996950.0,-90.034
-1.2,17.698,8995720.0,-90.032
-1.1,17.7,8996460.0,-90.016
-1.0,17.691,8994820.0,-90.022
-0.9,17.695,8995000.0,-90.026
-0.8,17.694,8995180.0,-90.021
-0.7,17.691,8995740.0,-90.027
-0.6,17.697,8996990.0,-90.016
-0.5,17.695,8994920.0,-90.034
-0.4,17.695,8996400.0,-90.017
-0.3,17.693,8997500.0,-90.025
-0.2,17.696,8996850.0,-90.025
-0.1,17.699,8996140.0,-90.037
0.0,17.698,8998780.0,-90.032
0.1,17.696,8997870.0,-90.032
0.2,17.693,8996350.0,-90.03
0.3,17.697,8998870.0,-90.027
0.4,17.693,8995780.0,-90.043
0.5,17.693,8995790.0,-90.045
0.6,17.694,8995990.0,-90.034
0.7,17.693,8995650.0,-90.04
0.8,17.698,8996950.0,-90.032
0.9,17.697,8996310.0,-90.05
1.0,17.7,8996530.0,-90.046
1.1,17.695,8995550.0,-90.032
1.2,17.692,8997760.0,-90.045
1.3,17.694,8996190.0,-90.047
1.4,17.699,8994180.0,-90.036
1.5,17.694,8994950.0,-90.039
1.6,17.694,8994810.0,-90.038
1.7,17.694,8993660.0,-90.05
1.8,17.693,8994890.0,-90.042
1.9,17.698,8993670.0,-90.034
2.0,17.694,8994560.0,-90.022
2.1,17.691,8992150.0,-90.034
2.2,17.694,8992230.0,-90.025
2.3,17.693,8993450.0,-90.025
2.4,17.701,8998080.0,-90.032
2.5,17.703,8995540.0,-90.03
2.6,17.697,8996180.0,-90.022
2.7,17.696,8997170.0,-90.012
2.8,17.696,8996700.0,-90.016
2.9,17.69,8997020.0,-90.031
3.0,17.69,8997940.0,-90.026
