Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,18.958,8207960.0,-78.084
-1.9,18.956,8211470.0,-78.105
-1.8,18.944,8214030.0,-78.106
-1.7,18.937,8216650.0,-78.088
-1.6,18.953,8209640.0,-78.09
-1.5,18.947,8216430.0,-78.109
-1.4,18.963,8209670.0,-78.072
-1.3,18.96,8210480.0,-78.088
-1.2,18.953,8211440.0,-78.112
-1.1,18.946,8220360.0,-78.085
-1.0,18.958,8215000.0,-78.089
-0.9,18.941,8218970.0,-78.106
-0.8,18.946,8218490.0,-78.095
-0.7,18.946,8216610.0,-78.083
-0.6,18.951,8214850.0,-78.121
-0.5,18.944,8219640.0,-78.122
-0.4,18.947,8213360.0,-78.095
-0.3,18.954,8215300.0,-78.101
-0.2,18.96,8216620.0,-78.093
-0.1,18.947,8214800.0,-78.079
0.0,18.944,8210150.0,-78.06
0.1,18.947,8212000.0,-78.072
0.2,18.947,8211370.0,-78.063
0.3,18.952,8209690.0,-78.06
0.4,18.966,8214810.0,-78.045
0.5,18.96,8215870.0,-78.088
0.6,18.969,8214660.0,-78.087
0.7,18.963,8215950.0,-78.068
0.8,18.96,8213700.0,-78.059
0.9,18.961,8209340.0,-78.065
1.0,18.973,8211200.0,-78.057
1.1,18.959,8206710.0,-78.03
1.2,18.966,8208050.0,-78.049
1.3,18.979,8208040.0,-78.044
1.4,18.962,8213840.0,-78.032
1.5,18.96,8212250.0,-78.036
1.6,18.959,8213970.0,-78.052
1.7,18.958,8214420.0,-78.035
1.8,18.955,8214680.0,-78.029
1.9,18.972,8205460.0,-78.02
2.0,18.948,8210610.0,-78.056
2.1,18.958,8211760.0,-78.02
2.2,18.96,8207490.0,-78.015
2.3,18.954,8206710.0,-78.022
2.4,18.956,8214820.0,-78.052
2.5,18.965,8214630.0,-78.015
2.6,18.962,8211070.0,-78.057
2.7,18.954,8211790.0,-78.056
2.8,18.961,8209560.0,-78.049
2.9,18.956,8212820.0,-77.984
3.0,18.957,8204940.0,-77.984
