Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,18.754,8468030.0,-84.659
-1.9,18.754,8468460.0,-84.666
-1.8,18.754,8471310.0,-84.673
-1.7,18.758,8472750.0,-84.69
-1.6,18.772,8470870.0,-84.686
-1.5,18.767,8471440.0,-84.707
-1.4,18.765,8474880.0,-84.696
-1.3,18.765,8474170.0,-84.692
-1.2,18.765,8475810.0,-84.697
-1.1,18.762,8475430.0,-84.694
-1.0,18.76,8473950.0,-84.719
-0.9,18.753,8476470.0,-84.71
-0.8,18.757,8476900.0,-84.722
-0.7,18.76,8475030.0,-84.709
-0.6,18.76,8476300.0,-84.718
-0.5,18.756,8474130.0,-84.71
-0.4,18.756,8475930.0,-84.73
-0.3,18.752,8472780.0,-84.702
-0.2,18.746,8474720.0,-84.723
-0.1,18.747,8477090.0,-84.704
0.0,18.742,8476980.0,-84.706
0.1,18.736,8475890.0,-84.701
0.2,18.736,8476260.0,-84.701
0.3,18.734,8477310.0,-84.703
0.4,18.729,8474300.0,-84.727
0.5,18.731,8476540.0,-84.72
0.6,18.733,8475260.0,-84.696
0.7,18.73,8475510.0,-84.701
0.8,18.736,8474810.0,-84.707
0.9,18.733,8477670.0,-84.709
1.0,18.729,8477410.0,-84.714
1.1,18.734,8478930.0,-84.741
1.2,18.733,8482130.0,-84.734
1.3,18.73,8483020.0,-84.741
1.4,18.737,8480650.0,-84.731
1.5,18.731,8480910.0,-84.752
1.6,18.729,8484960.0,-84.753
1.7,18.725,8483590.0,-84.75
1.8,18.729,8483340.0,-84.749
1.9,18.723,8483630.0,-84.768
2.0,18.725,8485520.0,-84.762
2.1,18.724,8482150.0,-84.761
2.2,18.719,8484090.0,-84.763
2.3,18.718,8485160.0,-84.77
2.4,18.719,8485930.0,-84.758
2.5,18.721,8485240.0,-84.766
2.6,18.716,8487060.0,-84.772
2.7,18.722,8486890.0,-84.77
2.8,18.722,8486050.0,-84.771
2.9,18.718,8486950.0,-84.792
3.0,18.709,8490150.0,-84.791
