Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.025,9929050.0,-88.76
-1.9,16.01,9933060.0,-88.755
-1.8,16.014,9929170.0,-88.76
-1.7,16.018,9933370.0,-88.739
-1.6,16.003,9932960.0,-88.719
-1.5,16.015,9936520.0,-88.696
-1.4,16.029,9930000.0,-88.74
-1.3,16.032,9930420.0,-88.721
-1.2,16.035,9934960.0,-88.714
-1.1,16.019,9931150.0,-88.701
-1.0,16.023,9925820.0,-88.679
-0.9,16.029,9934940.0,-88.794
-0.8,16.032,9923870.0,-88.745
-0.7,16.028,9922290.0,-88.69
-0.6,16.027,9923520.0,-88.769
-0.5,16.027,9928160.0,-88.761
-0.4,16.015,9946050.0,-88.707
-0.3,16.008,9945240.0,-88.791
-0.2,16.006,9932650.0,-88.813
-0.1,16.016,9947680.0,-88.763
0.0,16.006,9936710.0,-88.729
0.1,16.022,9925950.0,-88.667
0.2,16.028,9935240.0,-88.664
0.3,16.023,9942750.0,-88.692
0.4,16.011,9929060.0,-88.668
0.5,16.005,9934010.0,-88.722
0.6,16.015,9935400.0,-88.764
0.7,16.015,9930260.0,-88.768
0.8,16.013,9929680.0,-88.751
0.9,15.995,9938950.0,-88.76
1.0,16.021,9929370.0,-88.734
1.1,16.023,9933300.0,-88.689
1.2,16.017,9930770.0,-88.71
1.3,16.027,9932730.0,-88.714
1.4,16.033,9931240.0,-88.709
1.5,16.009,9940380.0,-88.699
1.6,16.024,9936850.0,-88.712
1.7,16.033,9932330.0,-88.713
1.8,16.02,9934170.0,-88.695
1.9,16.008,9930170.0,-88.73
2.0,16.004,9930260.0,-88.791
2.1,16.004,9936940.0,-88.707
2.2,16.013,9943740.0,-88.714
2.3,16.005,9942250.0,-88.736
2.4,16.021,9936560.0,-88.688
2.5,16.037,9930530.0,-88.654
2.6,16.021,9933720.0,-88.756
2.7,16.006,9932950.0,-88.761
2.8,16.019,9928350.0,-88.752
2.9,16.005,9938090.0,-88.764
3.0,16.023,9949350.0,-88.735
