Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.429,11033600.0,-90.184
-1.9,14.431,11031100.0,-90.191
-1.8,14.424,11029500.0,-90.155
-1.7,14.42,11030000.0,-90.143
-1.6,14.427,11033200.0,-90.152
-1.5,14.421,11031500.0,-90.158
-1.4,14.422,11034400.0,-90.184
-1.3,14.423,11030800.0,-90.16
-1.2,14.422,11031000.0,-90.124
-1.1,14.422,11027500.0,-90.148
-1.0,14.418,11032300.0,-90.166
-0.9,14.424,11036000.0,-90.191
-0.8,14.417,11032000.0,-90.164
-0.7,14.412,11034300.0,-90.117
-0.6,14.416,11028500.0,-90.129
-0.5,14.418,11034000.0,-90.174
-0.4,14.427,11034000.0,-90.187
-0.3,14.42,11034200.0,-90.168
-0.2,14.416,11035600.0,-90.15
-0.1,14.419,11034700.0,-90.16
0.0,14.425,11039400.0,-90.171
0.1,14.431,11038400.0,-90.157
0.2,14.425,11038200.0,-90.179
0.3,14.422,11030600.0,-90.19
0.4,14.428,11036800.0,-90.18
0.5,14.421,11040100.0,-90.187
0.6,14.421,11040100.0,-90.172
0.7,14.427,11038700.0,-90.189
0.8,14.428,11030600.0,-90.199
0.9,14.427,11039400.0,-90.2
1.0,14.418,11039000.0,-90.19
1.1,14.423,11041000.0,-90.171
1.2,14.422,11032200.0,-90.186
1.3,14.419,11031400.0,-90.167
1.4,14.424,11034800.0,-90.188
1.5,14.431,11042700.0,-90.183
1.6,14.429,11039200.0,-90.184
1.7,14.429,11036200.0,-90.175
1.8,14.421,11035600.0,-90.173
1.9,14.426,11034700.0,-90.174
2.0,14.428,11039600.0,-90.196
2.1,14.427,11039000.0,-90.153
2.2,14.433,11039600.0,-90.174
2.3,14.427,11035200.0,-90.19
2.4,14.428,11036600.0,-90.168
2.5,14.422,11037300.0,-90.179
2.6,14.422,11034000.0,-90.127
2.7,14.432,11039200.0,-90.17
2.8,14.43,11031500.0,-90.2
2.9,14.423,11038000.0,-90.182
3.0,14.412,11032200.0,-90.14
