Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.276,10414200.0,-88.159
-1.9,15.27,10414800.0,-88.165
-1.8,15.269,10413900.0,-88.185
-1.7,15.272,10416000.0,-88.188
-1.6,15.277,10414800.0,-88.153
-1.5,15.277,10411300.0,-88.157
-1.4,15.28,10417900.0,-88.18
-1.3,15.28,10414800.0,-88.173
-1.2,15.277,10417800.0,-88.166
-1.1,15.273,10419400.0,-88.177
-1.0,15.275,10419400.0,-88.172
-0.9,15.275,10414700.0,-88.176
-0.8,15.278,10418800.0,-88.16
-0.7,15.279,10418500.0,-88.16
-0.6,15.272,10415500.0,-88.169
-0.5,15.275,10417600.0,-88.147
-0.4,15.274,10417000.0,-88.144
-0.3,15.27,10416000.0,-88.148
-0.2,15.273,10416600.0,-88.16
-0.1,15.278,10420500.0,-88.183
0.0,15.269,10418400.0,-88.168
0.1,15.277,10416600.0,-88.18
0.2,15.276,10417000.0,-88.186
0.3,15.274,10421800.0,-88.181
0.4,15.277,10416900.0,-88.145
0.5,15.278,10416000.0,-88.19
0.6,15.273,10420100.0,-88.156
0.7,15.274,10417600.0,-88.157
0.8,15.27,10416100.0,-88.155
0.9,15.275,10416600.0,-88.178
1.0,15.276,10419100.0,-88.162
1.1,15.274,10416300.0,-88.192
1.2,15.275,10414200.0,-88.187
1.3,15.276,10413300.0,-88.188
1.4,15.266,10419100.0,-88.165
1.5,15.273,10413100.0,-88.152
1.6,15.269,10417500.0,-88.16
1.7,15.265,10418700.0,-88.155
1.8,15.274,10418300.0,-88.167
1.9,15.277,10418200.0,-88.192
2.0,15.273,10421000.0,-88.166
2.1,15.275,10416600.0,-88.159
2.2,15.274,10416400.0,-88.162
2.3,15.272,10417100.0,-88.158
2.4,15.274,10416600.0,-88.163
2.5,15.273,10418600.0,-88.168
2.6,15.268,10419100.0,-88.162
2.7,15.269,10418400.0,-88.168
2.8,15.267,10421500.0,-88.172
2.9,15.274,10417500.0,-88.169
3.0,15.265,10420100.0,-88.165
