Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,56.669,705014.0,-14.527
-1.9,56.67,704859.0,-14.527
-1.8,56.654,704937.0,-14.527
-1.7,56.656,705149.0,-14.53
-1.6,56.648,705423.0,-14.533
-1.5,56.66,705464.0,-14.533
-1.4,56.655,704220.0,-14.52
-1.3,56.669,703228.0,-14.508
-1.2,56.682,702637.0,-14.502
-1.1,56.676,702283.0,-14.495
-1.0,56.663,702341.0,-14.496
-0.9,56.662,702211.0,-14.495
-0.8,56.678,701558.0,-14.488
-0.7,56.687,700090.0,-14.469
-0.6,56.694,701422.0,-14.484
-0.5,56.662,702839.0,-14.503
-0.4,56.646,698820.0,-14.454
-0.3,56.653,686192.0,-14.306
-0.2,56.665,684989.0,-14.29
-0.1,56.672,696198.0,-14.424
0.0,56.641,698902.0,-14.456
0.1,56.641,698278.0,-14.446
0.2,56.661,699805.0,-14.463
0.3,56.671,700744.0,-14.473
0.4,56.665,700598.0,-14.477
0.5,56.67,699750.0,-14.466
0.6,56.681,699351.0,-14.457
0.7,56.705,698710.0,-14.451
0.8,56.697,697628.0,-14.439
0.9,56.678,697212.0,-14.437
1.0,56.674,696837.0,-14.43
1.1,56.686,696488.0,-14.429
1.2,56.674,696243.0,-14.425
1.3,56.635,695904.0,-14.42
1.4,56.597,695846.0,-14.417
1.5,56.605,695831.0,-14.417
1.6,56.597,695767.0,-14.419
1.7,56.6,695675.0,-14.416
1.8,56.597,695462.0,-14.413
1.9,56.581,695339.0,-14.41
2.0,56.587,695443.0,-14.413
2.1,56.607,695966.0,-14.417
2.2,56.6,696383.0,-14.423
2.3,56.604,696618.0,-14.425
2.4,56.605,696675.0,-14.429
2.5,56.625,696495.0,-14.426
2.6,56.625,696850.0,-14.428
2.7,56.629,697893.0,-14.441
2.8,56.644,698517.0,-14.449
2.9,56.638,698637.0,-14.451
3.0,56.628,698611.0,-14.449
