Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,19.736,71069.8,-0.503
-1.9,19.753,71101.9,-0.503
-1.8,19.757,71038.5,-0.503
-1.7,19.767,71132.9,-0.504
-1.6,19.815,71107.3,-0.504
-1.5,19.774,71111.7,-0.503
-1.4,19.784,71109.4,-0.503
-1.3,19.747,71068.2,-0.503
-1.2,19.743,70991.0,-0.502
-1.1,19.723,71001.6,-0.502
-1.0,19.799,70945.0,-0.503
-0.9,19.71,71024.7,-0.503
-0.8,19.727,71089.8,-0.503
-0.7,19.684,71113.7,-0.502
-0.6,19.691,70873.1,-0.501
-0.5,19.756,70862.3,-0.501
-0.4,19.717,70947.3,-0.502
-0.3,19.694,70924.7,-0.502
-0.2,19.728,71074.5,-0.503
-0.1,19.719,71082.4,-0.504
0.0,19.69,71007.8,-0.503
0.1,19.714,70927.9,-0.502
0.2,19.681,70999.0,-0.503
0.3,19.667,70870.7,-0.501
0.4,19.699,70862.0,-0.501
0.5,19.702,70827.7,-0.5
0.6,19.648,70873.1,-0.502
0.7,19.616,70766.4,-0.5
0.8,19.611,70745.0,-0.501
0.9,19.643,70997.9,-0.502
1.0,19.603,71015.3,-0.501
1.1,19.622,71009.0,-0.501
1.2,19.636,70999.1,-0.502
1.3,19.682,70769.9,-0.501
1.4,19.705,70789.0,-0.501
1.5,19.691,70812.7,-0.501
1.6,19.651,70863.3,-0.501
1.7,19.709,70796.9,-0.501
1.8,19.681,70773.9,-0.499
1.9,19.642,70703.0,-0.5
2.0,19.684,70807.1,-0.501
2.1,19.681,70814.6,-0.501
2.2,19.634,70797.4,-0.5
2.3,19.624,70788.7,-0.501
2.4,19.635,70794.5,-0.5
2.5,19.633,70806.4,-0.501
2.6,19.614,70815.6,-0.501
2.7,19.625,70773.6,-0.501
2.8,19.676,70758.6,-0.501
2.9,19.679,70766.5,-0.501
3.0,19.685,70780.6,-0.501
