Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,13.687,11622700.0,-90.227
-1.9,13.684,11629200.0,-90.221
-1.8,13.683,11629200.0,-90.225
-1.7,13.682,11635100.0,-90.227
-1.6,13.68,11627000.0,-90.195
-1.5,13.691,11626200.0,-90.236
-1.4,13.685,11630400.0,-90.207
-1.3,13.684,11631300.0,-90.219
-1.2,13.683,11631400.0,-90.237
-1.1,13.683,11627100.0,-90.17
-1.0,13.68,11628700.0,-90.216
-0.9,13.69,11633500.0,-90.232
-0.8,13.69,11633600.0,-90.229
-0.7,13.68,11632800.0,-90.228
-0.6,13.683,11629900.0,-90.179
-0.5,13.69,11628200.0,-90.204
-0.4,13.687,11633700.0,-90.215
-0.3,13.688,11633400.0,-90.217
-0.2,13.685,11635700.0,-90.222
-0.1,13.693,11631100.0,-90.2
0.0,13.684,11628500.0,-90.239
0.1,13.685,11632900.0,-90.226
0.2,13.686,11632500.0,-90.226
0.3,13.687,11634700.0,-90.231
0.4,13.691,11629100.0,-90.204
0.5,13.685,11627200.0,-90.23
0.6,13.691,11636000.0,-90.236
0.7,13.692,11632200.0,-90.264
0.8,13.691,11631700.0,-90.253
0.9,13.687,11629900.0,-90.207
1.0,13.692,11620700.0,-90.232
1.1,13.694,11628800.0,-90.254
1.2,13.695,11630000.0,-90.259
1.3,13.696,11626500.0,-90.265
1.4,13.683,11628900.0,-90.214
1.5,13.688,11621600.0,-90.226
1.6,13.69,11623800.0,-90.266
1.7,13.687,11622700.0,-90.246
1.8,13.689,11622400.0,-90.261
1.9,13.681,11631100.0,-90.219
2.0,13.682,11622600.0,-90.184
2.1,13.682,11620100.0,-90.228
2.2,13.675,11627100.0,-90.219
2.3,13.678,11623400.0,-90.22
2.4,13.685,11630500.0,-90.24
2.5,13.681,11631400.0,-90.204
2.6,13.678,11628000.0,-90.192
2.7,13.677,11627400.0,-90.182
2.8,13.676,11631300.0,-90.18
2.9,13.684,11625800.0,-90.228
3.0,13.684,11631900.0,-90.218
