Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,20.171,7898540.0,-87.534
-1.9,20.169,7898400.0,-87.55
-1.8,20.167,7899770.0,-87.541
-1.7,20.163,7900380.0,-87.549
-1.6,20.162,7901870.0,-87.541
-1.5,20.167,7903020.0,-87.548
-1.4,20.166,7901390.0,-87.539
-1.3,20.159,7900820.0,-87.528
-1.2,20.157,7900000.0,-87.543
-1.1,20.16,7900200.0,-87.559
-1.0,20.158,7901350.0,-87.552
-0.9,20.155,7902390.0,-87.553
-0.8,20.159,7902800.0,-87.555
-0.7,20.158,7904960.0,-87.55
-0.6,20.154,7900060.0,-87.552
-0.5,20.158,7902120.0,-87.568
-0.4,20.153,7903000.0,-87.558
-0.3,20.149,7901850.0,-87.56
-0.2,20.152,7901410.0,-87.548
-0.1,20.159,7902800.0,-87.537
0.0,20.152,7903570.0,-87.555
0.1,20.15,7903860.0,-87.56
0.2,20.148,7903310.0,-87.56
0.3,20.148,7903630.0,-87.555
0.4,20.148,7904330.0,-87.554
0.5,20.148,7905250.0,-87.544
0.6,20.147,7903820.0,-87.554
0.7,20.144,7904210.0,-87.556
0.8,20.144,7905250.0,-87.554
0.9,20.143,7906400.0,-87.563
1.0,20.145,7907780.0,-87.561
1.1,20.147,7907220.0,-87.552
1.2,20.147,7908170.0,-87.556
1.3,20.137,7908950.0,-87.538
1.4,20.14,7905940.0,-87.554
1.5,20.136,7907960.0,-87.566
1.6,20.138,7908270.0,-87.549
1.7,20.141,7908330.0,-87.566
1.8,20.137,7907220.0,-87.564
1.9,20.133,7911240.0,-87.558
2.0,20.135,7908150.0,-87.567
2.1,20.131,7909200.0,-87.574
2.2,20.13,7911720.0,-87.568
2.3,20.133,7912220.0,-87.565
2.4,20.133,7908290.0,-87.56
2.5,20.129,7909660.0,-87.566
2.6,20.135,7909680.0,-87.556
2.7,20.136,7908140.0,-87.557
2.8,20.136,7908720.0,-87.57
2.9,20.13,7913970.0,-87.573
3.0,20.137,7911990.0,-87.565
