Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,13.543,11754800.0,-90.246
-1.9,13.549,11750800.0,-90.212
-1.8,13.548,11747500.0,-90.24
-1.7,13.55,11742700.0,-90.236
-1.6,13.542,11755800.0,-90.237
-1.5,13.547,11746500.0,-90.21
-1.4,13.547,11750400.0,-90.262
-1.3,13.545,11758700.0,-90.234
-1.2,13.545,11752300.0,-90.238
-1.1,13.537,11748700.0,-90.266
-1.0,13.541,11755000.0,-90.227
-0.9,13.536,11744800.0,-90.234
-0.8,13.538,11746000.0,-90.245
-0.7,13.543,11749000.0,-90.229
-0.6,13.543,11746000.0,-90.234
-0.5,13.536,11748300.0,-90.228
-0.4,13.547,11754500.0,-90.228
-0.3,13.543,11758300.0,-90.215
-0.2,13.538,11754500.0,-90.203
-0.1,13.542,11748200.0,-90.208
0.0,13.546,11752100.0,-90.209
0.1,13.535,11750000.0,-90.205
0.2,13.536,11748100.0,-90.2
0.3,13.542,11750400.0,-90.228
0.4,13.546,11757300.0,-90.212
0.5,13.539,11747000.0,-90.214
0.6,13.548,11753200.0,-90.234
0.7,13.544,11757000.0,-90.211
0.8,13.545,11756200.0,-90.191
0.9,13.541,11753100.0,-90.222
1.0,13.549,11757800.0,-90.217
1.1,13.547,11747200.0,-90.217
1.2,13.547,11752100.0,-90.245
1.3,13.549,11755200.0,-90.239
1.4,13.545,11752200.0,-90.226
1.5,13.54,11752600.0,-90.239
1.6,13.542,11755300.0,-90.222
1.7,13.543,11755000.0,-90.227
1.8,13.536,11754800.0,-90.216
1.9,13.545,11752400.0,-90.247
2.0,13.544,11751300.0,-90.224
2.1,13.547,11751900.0,-90.247
2.2,13.545,11755500.0,-90.247
2.3,13.546,11753800.0,-90.257
2.4,13.539,11748900.0,-90.246
2.5,13.543,11754500.0,-90.248
2.6,13.539,11754000.0,-90.229
2.7,13.536,11751000.0,-90.226
2.8,13.537,11748100.0,-90.232
2.9,13.544,11757400.0,-90.247
3.0,13.54,11748300.0,-90.251
