Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,21.399,7390500.0,-82.855
-1.9,21.396,7390980.0,-82.85
-1.8,21.394,7391350.0,-82.849
-1.7,21.399,7391930.0,-82.848
-1.6,21.391,7391110.0,-82.837
-1.5,21.395,7390250.0,-82.84
-1.4,21.386,7390270.0,-82.866
-1.3,21.392,7391880.0,-82.866
-1.2,21.393,7394910.0,-82.863
-1.1,21.39,7392680.0,-82.863
-1.0,21.395,7394420.0,-82.856
-0.9,21.389,7393860.0,-82.865
-0.8,21.388,7394420.0,-82.873
-0.7,21.392,7394960.0,-82.863
-0.6,21.389,7396740.0,-82.875
-0.5,21.389,7398880.0,-82.892
-0.4,21.389,7395300.0,-82.883
-0.3,21.388,7396830.0,-82.879
-0.2,21.382,7397920.0,-82.887
-0.1,21.38,7396620.0,-82.885
0.0,21.382,7398940.0,-82.895
0.1,21.384,7399050.0,-82.892
0.2,21.382,7398190.0,-82.885
0.3,21.381,7398450.0,-82.89
0.4,21.38,7398570.0,-82.897
0.5,21.375,7398470.0,-82.909
0.6,21.372,7399220.0,-82.907
0.7,21.38,7399570.0,-82.896
0.8,21.376,7400070.0,-82.889
0.9,21.378,7399090.0,-82.904
1.0,21.379,7398560.0,-82.892
1.1,21.377,7397840.0,-82.894
1.2,21.372,7397450.0,-82.888
1.3,21.38,7398950.0,-82.894
1.4,21.379,7397400.0,-82.886
1.5,21.378,7397770.0,-82.887
1.6,21.377,7396770.0,-82.881
1.7,21.372,7397670.0,-82.894
1.8,21.373,7399620.0,-82.884
1.9,21.371,7398190.0,-82.888
2.0,21.375,7397690.0,-82.902
2.1,21.377,7399010.0,-82.888
2.2,21.368,7399560.0,-82.899
2.3,21.365,7400570.0,-82.893
2.4,21.369,7398600.0,-82.9
2.5,21.362,7400370.0,-82.904
2.6,21.372,7401040.0,-82.916
2.7,21.367,7401420.0,-82.924
2.8,21.362,7400500.0,-82.919
2.9,21.372,7400780.0,-82.893
3.0,21.364,7400030.0,-82.904
