Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,17.542,9067910.0,-89.831
-1.9,17.541,9066570.0,-89.836
-1.8,17.542,9067600.0,-89.83
-1.7,17.551,9068650.0,-89.828
-1.6,17.546,9071120.0,-89.873
-1.5,17.551,9070190.0,-89.851
-1.4,17.539,9068210.0,-89.828
-1.3,17.539,9067620.0,-89.832
-1.2,17.544,9067960.0,-89.827
-1.1,17.553,9069280.0,-89.846
-1.0,17.543,9064170.0,-89.831
-0.9,17.548,9070240.0,-89.826
-0.8,17.549,9069790.0,-89.828
-0.7,17.551,9070950.0,-89.833
-0.6,17.545,9066060.0,-89.816
-0.5,17.548,9069380.0,-89.813
-0.4,17.556,9069910.0,-89.826
-0.3,17.553,9071150.0,-89.83
-0.2,17.552,9069730.0,-89.834
-0.1,17.552,9069150.0,-89.806
0.0,17.551,9071060.0,-89.808
0.1,17.547,9073840.0,-89.811
0.2,17.549,9074990.0,-89.826
0.3,17.546,9075990.0,-89.811
0.4,17.545,9068710.0,-89.805
0.5,17.538,9071140.0,-89.819
0.6,17.551,9074410.0,-89.825
0.7,17.555,9076270.0,-89.808
0.8,17.552,9077630.0,-89.823
0.9,17.552,9070070.0,-89.811
1.0,17.541,9071570.0,-89.816
1.1,17.538,9077280.0,-89.844
1.2,17.532,9077210.0,-89.838
1.3,17.532,9076090.0,-89.859
1.4,17.547,9070470.0,-89.806
1.5,17.546,9073300.0,-89.83
1.6,17.539,9074610.0,-89.856
1.7,17.542,9074590.0,-89.857
1.8,17.547,9073880.0,-89.859
1.9,17.541,9070590.0,-89.82
2.0,17.547,9071220.0,-89.829
2.1,17.549,9073080.0,-89.851
2.2,17.55,9072700.0,-89.858
2.3,17.55,9073580.0,-89.863
2.4,17.541,9070470.0,-89.842
2.5,17.549,9073220.0,-89.828
2.6,17.553,9072520.0,-89.849
2.7,17.544,9072940.0,-89.854
2.8,17.545,9071560.0,-89.841
2.9,17.553,9069540.0,-89.846
3.0,17.546,9072940.0,-89.835
