Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.432,9673480.0,-87.201
-1.9,16.436,9674380.0,-87.225
-1.8,16.439,9676170.0,-87.23
-1.7,16.438,9677090.0,-87.226
-1.6,16.429,9674760.0,-87.195
-1.5,16.435,9673820.0,-87.201
-1.4,16.432,9676110.0,-87.2
-1.3,16.428,9675930.0,-87.202
-1.2,16.433,9676840.0,-87.21
-1.1,16.436,9678430.0,-87.209
-1.0,16.433,9678120.0,-87.204
-0.9,16.435,9675960.0,-87.188
-0.8,16.439,9675860.0,-87.189
-0.7,16.439,9675380.0,-87.194
-0.6,16.43,9674890.0,-87.201
-0.5,16.438,9675860.0,-87.191
-0.4,16.43,9676580.0,-87.188
-0.3,16.43,9677110.0,-87.178
-0.2,16.43,9678030.0,-87.186
-0.1,16.436,9676500.0,-87.227
0.0,16.428,9676610.0,-87.221
0.1,16.436,9676730.0,-87.217
0.2,16.436,9680790.0,-87.198
0.3,16.434,9676720.0,-87.21
0.4,16.437,9680610.0,-87.21
0.5,16.438,9680870.0,-87.208
0.6,16.436,9679610.0,-87.222
0.7,16.434,9677180.0,-87.225
0.8,16.436,9678900.0,-87.235
0.9,16.426,9682180.0,-87.218
1.0,16.433,9678310.0,-87.2
1.1,16.431,9678860.0,-87.23
1.2,16.425,9681290.0,-87.223
1.3,16.423,9683730.0,-87.223
1.4,16.43,9681850.0,-87.204
1.5,16.429,9680800.0,-87.204
1.6,16.431,9684620.0,-87.221
1.7,16.434,9683580.0,-87.205
1.8,16.432,9681870.0,-87.219
1.9,16.42,9678880.0,-87.219
2.0,16.427,9680560.0,-87.218
2.1,16.424,9679890.0,-87.198
2.2,16.422,9680820.0,-87.207
2.3,16.418,9679770.0,-87.204
2.4,16.427,9672860.0,-87.21
2.5,16.428,9675200.0,-87.229
2.6,16.423,9680560.0,-87.194
2.7,16.427,9680110.0,-87.192
2.8,16.425,9678750.0,-87.196
2.9,16.419,9674650.0,-87.206
3.0,16.425,9674970.0,-87.211
