Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,18.003,8825250.0,-85.431
-1.9,18.001,8826430.0,-85.427
-1.8,17.995,8824670.0,-85.427
-1.7,17.999,8827560.0,-85.445
-1.6,17.997,8828390.0,-85.463
-1.5,17.995,8826750.0,-85.471
-1.4,17.992,8830660.0,-85.478
-1.3,17.987,8831760.0,-85.498
-1.2,17.98,8834260.0,-85.494
-1.1,17.982,8829100.0,-85.479
-1.0,17.981,8828530.0,-85.459
-0.9,17.978,8827100.0,-85.472
-0.8,17.977,8832380.0,-85.508
-0.7,17.981,8833430.0,-85.53
-0.6,17.996,8836130.0,-85.545
-0.5,17.99,8836620.0,-85.548
-0.4,17.988,8838010.0,-85.573
-0.3,17.981,8837250.0,-85.57
-0.2,17.983,8837950.0,-85.591
-0.1,17.977,8841270.0,-85.593
0.0,17.979,8841980.0,-85.596
0.1,17.978,8840090.0,-85.593
0.2,17.98,8840050.0,-85.615
0.3,17.968,8841910.0,-85.614
0.4,17.96,8843560.0,-85.623
0.5,17.959,8844940.0,-85.623
0.6,17.96,8842790.0,-85.624
0.7,17.96,8840910.0,-85.623
0.8,17.958,8842530.0,-85.623
0.9,17.958,8841440.0,-85.623
1.0,17.955,8842700.0,-85.621
1.1,17.955,8842420.0,-85.616
1.2,17.957,8842660.0,-85.607
1.3,17.954,8840920.0,-85.606
1.4,17.958,8840000.0,-85.61
1.5,17.952,8841410.0,-85.618
1.6,17.955,8839670.0,-85.611
1.7,17.96,8838780.0,-85.604
1.8,17.968,8837800.0,-85.6
1.9,17.972,8838990.0,-85.584
2.0,17.97,8837680.0,-85.592
2.1,17.974,8837950.0,-85.614
2.2,17.972,8837460.0,-85.603
2.3,17.97,8837240.0,-85.597
2.4,17.966,8839510.0,-85.584
2.5,17.967,8840550.0,-85.572
2.6,17.957,8837250.0,-85.573
2.7,17.954,8836680.0,-85.562
2.8,17.955,8834880.0,-85.545
2.9,17.95,8834350.0,-85.523
3.0,17.966,8832460.0,-85.489
