Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.278,11159600.0,-90.266
-1.9,14.267,11154400.0,-90.228
-1.8,14.273,11154200.0,-90.244
-1.7,14.277,11154300.0,-90.252
-1.6,14.257,11159900.0,-90.243
-1.5,14.267,11151300.0,-90.222
-1.4,14.28,11160300.0,-90.271
-1.3,14.279,11155500.0,-90.255
-1.2,14.276,11155100.0,-90.243
-1.1,14.274,11160700.0,-90.251
-1.0,14.271,11162100.0,-90.278
-0.9,14.266,11153200.0,-90.255
-0.8,14.256,11155800.0,-90.224
-0.7,14.259,11158100.0,-90.231
-0.6,14.268,11150300.0,-90.237
-0.5,14.273,11154900.0,-90.248
-0.4,14.258,11148700.0,-90.213
-0.3,14.263,11152900.0,-90.213
-0.2,14.264,11153800.0,-90.246
-0.1,14.259,11158800.0,-90.214
0.0,14.267,11150800.0,-90.246
0.1,14.272,11159300.0,-90.211
0.2,14.268,11158600.0,-90.214
0.3,14.268,11154200.0,-90.216
0.4,14.257,11151200.0,-90.247
0.5,14.263,11151300.0,-90.264
0.6,14.272,11147600.0,-90.217
0.7,14.27,11147200.0,-90.249
0.8,14.264,11156900.0,-90.266
0.9,14.256,11162800.0,-90.191
1.0,14.263,11152300.0,-90.229
1.1,14.268,11156900.0,-90.224
1.2,14.268,11163700.0,-90.189
1.3,14.268,11159000.0,-90.18
1.4,14.262,11154200.0,-90.251
1.5,14.261,11165700.0,-90.235
1.6,14.264,11151900.0,-90.23
1.7,14.255,11152600.0,-90.23
1.8,14.252,11157200.0,-90.251
1.9,14.276,11162300.0,-90.254
2.0,14.266,11154900.0,-90.229
2.1,14.262,11158500.0,-90.257
2.2,14.271,11162200.0,-90.24
2.3,14.278,11163400.0,-90.24
2.4,14.258,11159500.0,-90.238
2.5,14.262,11162300.0,-90.264
2.6,14.267,11157000.0,-90.262
2.7,14.263,11157800.0,-90.253
2.8,14.264,11160500.0,-90.256
2.9,14.272,11156000.0,-90.242
3.0,14.274,11157900.0,-90.238
