Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,18.635,8439390.0,-80.905
-1.9,18.633,8438770.0,-80.915
-1.8,18.628,8437750.0,-80.898
-1.7,18.629,8438790.0,-80.897
-1.6,18.631,8436350.0,-80.893
-1.5,18.636,8438110.0,-80.893
-1.4,18.631,8435750.0,-80.875
-1.3,18.634,8437110.0,-80.869
-1.2,18.636,8437340.0,-80.874
-1.1,18.637,8435790.0,-80.877
-1.0,18.635,8436360.0,-80.867
-0.9,18.634,8439160.0,-80.863
-0.8,18.629,8438940.0,-80.864
-0.7,18.63,8440210.0,-80.865
-0.6,18.631,8435020.0,-80.876
-0.5,18.63,8438850.0,-80.874
-0.4,18.626,8440440.0,-80.863
-0.3,18.632,8439700.0,-80.888
-0.2,18.631,8442300.0,-80.882
-0.1,18.621,8437510.0,-80.853
0.0,18.624,8441040.0,-80.873
0.1,18.624,8439890.0,-80.881
0.2,18.624,8438920.0,-80.885
0.3,18.625,8440040.0,-80.887
0.4,18.616,8439930.0,-80.844
0.5,18.618,8438630.0,-80.874
0.6,18.619,8439990.0,-80.883
0.7,18.624,8438750.0,-80.9
0.8,18.625,8439230.0,-80.889
0.9,18.613,8440160.0,-80.86
1.0,18.619,8441500.0,-80.874
1.1,18.622,8439290.0,-80.876
1.2,18.624,8438220.0,-80.889
1.3,18.625,8440070.0,-80.891
1.4,18.615,8441440.0,-80.875
1.5,18.622,8440640.0,-80.897
1.6,18.625,8441250.0,-80.89
1.7,18.624,8440660.0,-80.891
1.8,18.624,8442460.0,-80.888
1.9,18.623,8437880.0,-80.893
2.0,18.622,8439410.0,-80.895
2.1,18.624,8441260.0,-80.896
2.2,18.624,8441490.0,-80.898
2.3,18.622,8439150.0,-80.879
2.4,18.621,8435380.0,-80.889
2.5,18.625,8435830.0,-80.898
2.6,18.627,8438400.0,-80.885
2.7,18.627,8439700.0,-80.879
2.8,18.628,8437480.0,-80.896
2.9,18.615,8435700.0,-80.871
3.0,18.626,8435870.0,-80.884
