Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.553,9604090.0,-90.07
-1.9,16.554,9603690.0,-90.072
-1.8,16.548,9600960.0,-90.071
-1.7,16.55,9604970.0,-90.081
-1.6,16.546,9602620.0,-90.086
-1.5,16.55,9604080.0,-90.074
-1.4,16.55,9604790.0,-90.086
-1.3,16.548,9604930.0,-90.089
-1.2,16.547,9602040.0,-90.082
-1.1,16.554,9605560.0,-90.076
-1.0,16.551,9605210.0,-90.086
-0.9,16.551,9603700.0,-90.087
-0.8,16.552,9602460.0,-90.082
-0.7,16.557,9601620.0,-90.08
-0.6,16.556,9603070.0,-90.088
-0.5,16.556,9602780.0,-90.081
-0.4,16.558,9602240.0,-90.073
-0.3,16.557,9603670.0,-90.074
-0.2,16.56,9602930.0,-90.087
-0.1,16.557,9602180.0,-90.086
0.0,16.556,9603610.0,-90.079
0.1,16.556,9602640.0,-90.072
0.2,16.554,9604840.0,-90.063
0.3,16.559,9602880.0,-90.06
0.4,16.555,9602660.0,-90.075
0.5,16.559,9603400.0,-90.068
0.6,16.561,9605170.0,-90.075
0.7,16.561,9603810.0,-90.067
0.8,16.577,9604420.0,-90.078
0.9,16.572,9603860.0,-90.049
1.0,16.572,9603690.0,-90.057
1.1,16.575,9603220.0,-90.076
1.2,16.577,9602920.0,-90.066
1.3,16.576,9602830.0,-90.075
1.4,16.577,9607250.0,-90.059
1.5,16.576,9607380.0,-90.062
1.6,16.578,9602100.0,-90.066
1.7,16.578,9603090.0,-90.057
1.8,16.576,9605700.0,-90.067
1.9,16.578,9609280.0,-90.101
2.0,16.578,9608310.0,-90.084
2.1,16.576,9604940.0,-90.083
2.2,16.575,9605530.0,-90.079
2.3,16.577,9605880.0,-90.085
2.4,16.573,9603710.0,-90.1
2.5,16.574,9607210.0,-90.085
2.6,16.58,9605400.0,-90.088
2.7,16.581,9603230.0,-90.085
2.8,16.576,9605640.0,-90.081
2.9,16.576,9602310.0,-90.088
3.0,16.577,9605380.0,-90.098
