Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.696,9541490.0,-89.506
-1.9,16.677,9537130.0,-89.51
-1.8,16.687,9547950.0,-89.497
-1.7,16.687,9554420.0,-89.539
-1.6,16.668,9537230.0,-89.5
-1.5,16.686,9531730.0,-89.546
-1.4,16.704,9538500.0,-89.692
-1.3,16.704,9527330.0,-89.653
-1.2,16.711,9521900.0,-89.598
-1.1,16.68,9535780.0,-89.662
-1.0,16.675,9542240.0,-89.591
-0.9,16.7,9544400.0,-89.523
-0.8,16.701,9548910.0,-89.546
-0.7,16.695,9549590.0,-89.633
-0.6,16.706,9538160.0,-89.555
-0.5,16.681,9539200.0,-89.6
-0.4,16.674,9533980.0,-89.623
-0.3,16.669,9532660.0,-89.605
-0.2,16.667,9531500.0,-89.569
-0.1,16.69,9534170.0,-89.629
0.0,16.68,9529490.0,-89.54
0.1,16.683,9538700.0,-89.552
0.2,16.694,9539660.0,-89.583
0.3,16.703,9538150.0,-89.576
0.4,16.677,9534290.0,-89.603
0.5,16.701,9536510.0,-89.655
0.6,16.695,9542950.0,-89.546
0.7,16.684,9548250.0,-89.577
0.8,16.68,9546760.0,-89.595
0.9,16.697,9540240.0,-89.523
1.0,16.676,9541670.0,-89.491
1.1,16.679,9528950.0,-89.639
1.2,16.682,9529460.0,-89.585
1.3,16.685,9533640.0,-89.546
1.4,16.678,9528660.0,-89.59
1.5,16.701,9532740.0,-89.628
1.6,16.692,9548740.0,-89.592
1.7,16.687,9542370.0,-89.627
1.8,16.686,9537010.0,-89.647
1.9,16.687,9548350.0,-89.614
2.0,16.664,9545730.0,-89.546
2.1,16.69,9528740.0,-89.536
2.2,16.683,9540060.0,-89.51
2.3,16.677,9551250.0,-89.532
2.4,16.689,9537820.0,-89.522
2.5,16.702,9538730.0,-89.605
2.6,16.681,9537680.0,-89.635
2.7,16.684,9529290.0,-89.573
2.8,16.699,9533080.0,-89.535
2.9,16.671,9533300.0,-89.61
3.0,16.671,9539180.0,-89.545
