Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.801,10070100.0,-90.0
-1.9,15.803,10067300.0,-90.023
-1.8,15.802,10065200.0,-90.016
-1.7,15.804,10067100.0,-90.036
-1.6,15.81,10070000.0,-90.022
-1.5,15.81,10065100.0,-90.001
-1.4,15.81,10068100.0,-90.026
-1.3,15.81,10070300.0,-90.024
-1.2,15.816,10071100.0,-90.024
-1.1,15.809,10067900.0,-89.996
-1.0,15.816,10065100.0,-90.009
-0.9,15.815,10071800.0,-90.005
-0.8,15.813,10069900.0,-90.003
-0.7,15.815,10068600.0,-89.994
-0.6,15.807,10068500.0,-89.995
-0.5,15.813,10072000.0,-90.001
-0.4,15.813,10070300.0,-90.007
-0.3,15.811,10068200.0,-90.004
-0.2,15.81,10070400.0,-90.001
-0.1,15.813,10071400.0,-90.002
0.0,15.802,10069700.0,-89.987
0.1,15.81,10069400.0,-90.004
0.2,15.806,10068300.0,-89.992
0.3,15.805,10069200.0,-89.995
0.4,15.808,10075200.0,-90.02
0.5,15.806,10072500.0,-90.008
0.6,15.799,10073900.0,-90.035
0.7,15.802,10076300.0,-90.029
0.8,15.803,10077400.0,-90.004
0.9,15.804,10069900.0,-90.019
1.0,15.815,10073000.0,-90.037
1.1,15.801,10072100.0,-90.007
1.2,15.803,10070400.0,-90.002
1.3,15.805,10068800.0,-90.028
1.4,15.795,10074000.0,-90.011
1.5,15.81,10068100.0,-90.015
1.6,15.809,10074000.0,-90.032
1.7,15.811,10074000.0,-90.016
1.8,15.808,10072000.0,-90.013
1.9,15.799,10072000.0,-90.036
2.0,15.801,10071500.0,-90.012
2.1,15.811,10069000.0,-90.026
2.2,15.813,10067700.0,-90.03
2.3,15.811,10066600.0,-90.015
2.4,15.812,10069700.0,-90.02
2.5,15.8,10068700.0,-90.031
2.6,15.812,10069100.0,-90.008
2.7,15.807,10070400.0,-90.009
2.8,15.806,10069800.0,-89.999
2.9,15.815,10070300.0,-90.036
3.0,15.803,10071600.0,-90.009
