Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,18.917,8410270.0,-89.535
-1.9,18.918,8411020.0,-89.538
-1.8,18.921,8411040.0,-89.539
-1.7,18.919,8410400.0,-89.531
-1.6,18.921,8411210.0,-89.526
-1.5,18.921,8410440.0,-89.542
-1.4,18.922,8411340.0,-89.526
-1.3,18.921,8410200.0,-89.522
-1.2,18.921,8410990.0,-89.524
-1.1,18.926,8411220.0,-89.533
-1.0,18.919,8410170.0,-89.519
-0.9,18.925,8412640.0,-89.526
-0.8,18.919,8411920.0,-89.523
-0.7,18.923,8413830.0,-89.524
-0.6,18.922,8414280.0,-89.538
-0.5,18.925,8414150.0,-89.531
-0.4,18.926,8413690.0,-89.538
-0.3,18.924,8412410.0,-89.521
-0.2,18.927,8412910.0,-89.534
-0.1,18.926,8414170.0,-89.531
0.0,18.923,8414310.0,-89.545
0.1,18.925,8413350.0,-89.52
0.2,18.927,8414520.0,-89.531
0.3,18.924,8414160.0,-89.541
0.4,18.924,8413530.0,-89.542
0.5,18.923,8412870.0,-89.543
0.6,18.919,8415350.0,-89.53
0.7,18.917,8413930.0,-89.547
0.8,18.92,8414790.0,-89.538
0.9,18.916,8411670.0,-89.532
1.0,18.914,8413320.0,-89.533
1.1,18.917,8413480.0,-89.551
1.2,18.915,8412350.0,-89.548
1.3,18.919,8412180.0,-89.55
1.4,18.912,8412990.0,-89.541
1.5,18.923,8411860.0,-89.543
1.6,18.923,8411490.0,-89.536
1.7,18.923,8410420.0,-89.541
1.8,18.917,8412670.0,-89.529
1.9,18.915,8412010.0,-89.535
2.0,18.922,8410290.0,-89.534
2.1,18.922,8412600.0,-89.531
2.2,18.921,8412500.0,-89.539
2.3,18.918,8413090.0,-89.534
2.4,18.916,8412450.0,-89.53
2.5,18.919,8412330.0,-89.522
2.6,18.915,8411120.0,-89.526
2.7,18.914,8411330.0,-89.532
2.8,18.915,8411340.0,-89.527
2.9,18.922,8413260.0,-89.536
3.0,18.918,8413360.0,-89.523
