Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.543,10947100.0,-90.155
-1.9,14.54,10937100.0,-90.177
-1.8,14.543,10936400.0,-90.205
-1.7,14.553,10946600.0,-90.208
-1.6,14.547,10945700.0,-90.171
-1.5,14.544,10940700.0,-90.225
-1.4,14.544,10946900.0,-90.177
-1.3,14.543,10947000.0,-90.181
-1.2,14.543,10945800.0,-90.199
-1.1,14.547,10949000.0,-90.248
-1.0,14.543,10949100.0,-90.174
-0.9,14.551,10948900.0,-90.233
-0.8,14.548,10949300.0,-90.225
-0.7,14.548,10950100.0,-90.216
-0.6,14.542,10942500.0,-90.218
-0.5,14.541,10946100.0,-90.229
-0.4,14.545,10946700.0,-90.235
-0.3,14.542,10945700.0,-90.215
-0.2,14.535,10947200.0,-90.212
-0.1,14.547,10941300.0,-90.206
0.0,14.539,10936700.0,-90.203
0.1,14.543,10938800.0,-90.196
0.2,14.546,10939700.0,-90.23
0.3,14.545,10940000.0,-90.231
0.4,14.536,10945600.0,-90.182
0.5,14.54,10943700.0,-90.205
0.6,14.53,10948100.0,-90.198
0.7,14.539,10944800.0,-90.179
0.8,14.546,10941300.0,-90.184
0.9,14.537,10941500.0,-90.244
1.0,14.542,10948500.0,-90.201
1.1,14.538,10936900.0,-90.229
1.2,14.54,10941500.0,-90.238
1.3,14.539,10948000.0,-90.221
1.4,14.542,10940200.0,-90.164
1.5,14.541,10939400.0,-90.201
1.6,14.546,10948000.0,-90.168
1.7,14.549,10941300.0,-90.166
1.8,14.546,10941000.0,-90.171
1.9,14.544,10943800.0,-90.203
2.0,14.549,10945600.0,-90.178
2.1,14.545,10945500.0,-90.216
2.2,14.546,10947100.0,-90.209
2.3,14.542,10944800.0,-90.226
2.4,14.55,10944600.0,-90.198
2.5,14.549,10943100.0,-90.221
2.6,14.549,10946400.0,-90.217
2.7,14.547,10945500.0,-90.225
2.8,14.548,10944100.0,-90.219
2.9,14.539,10946300.0,-90.21
3.0,14.548,10948200.0,-90.197
