Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.864,9430650.0,-88.311
-1.9,16.867,9430690.0,-88.307
-1.8,16.862,9429700.0,-88.304
-1.7,16.862,9429160.0,-88.311
-1.6,16.864,9429020.0,-88.309
-1.5,16.87,9430680.0,-88.319
-1.4,16.874,9430820.0,-88.295
-1.3,16.875,9435810.0,-88.302
-1.2,16.873,9434330.0,-88.312
-1.1,16.878,9432530.0,-88.28
-1.0,16.867,9432830.0,-88.272
-0.9,16.86,9426550.0,-88.296
-0.8,16.863,9427400.0,-88.286
-0.7,16.867,9429340.0,-88.279
-0.6,16.86,9428450.0,-88.281
-0.5,16.872,9427930.0,-88.304
-0.4,16.87,9432660.0,-88.295
-0.3,16.865,9431700.0,-88.308
-0.2,16.87,9430560.0,-88.308
-0.1,16.868,9435380.0,-88.309
0.0,16.869,9431470.0,-88.29
0.1,16.872,9431020.0,-88.276
0.2,16.873,9431840.0,-88.265
0.3,16.867,9434430.0,-88.287
0.4,16.869,9429300.0,-88.29
0.5,16.863,9430380.0,-88.305
0.6,16.868,9436790.0,-88.294
0.7,16.867,9434580.0,-88.311
0.8,16.868,9433580.0,-88.309
0.9,16.872,9433200.0,-88.291
1.0,16.868,9430850.0,-88.319
1.1,16.867,9431100.0,-88.31
1.2,16.877,9429830.0,-88.315
1.3,16.871,9431200.0,-88.297
1.4,16.877,9431550.0,-88.297
1.5,16.87,9431840.0,-88.288
1.6,16.864,9434390.0,-88.307
1.7,16.868,9469010.0,-88.219
1.8,16.875,9468530.0,-88.29
1.9,16.871,9452280.0,-88.296
2.0,16.87,9449810.0,-88.29
2.1,16.866,9444600.0,-88.294
2.2,16.864,9441690.0,-88.288
2.3,16.865,9443560.0,-88.287
2.4,16.863,9445840.0,-88.309
2.5,16.866,9443910.0,-88.319
2.6,16.869,9446940.0,-88.301
2.7,16.861,9447630.0,-88.289
2.8,16.868,9448100.0,-88.278
2.9,16.868,9447690.0,-88.284
3.0,16.858,9450240.0,-88.29
