Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.531,10955400.0,-88.161
-1.9,14.525,10952000.0,-88.172
-1.8,14.525,10950800.0,-88.171
-1.7,14.523,10951000.0,-88.179
-1.6,14.526,10953800.0,-88.178
-1.5,14.53,10957900.0,-88.186
-1.4,14.525,10952100.0,-88.182
-1.3,14.525,10951200.0,-88.181
-1.2,14.524,10950500.0,-88.177
-1.1,14.526,10954900.0,-88.206
-1.0,14.524,10957800.0,-88.155
-0.9,14.524,10952700.0,-88.168
-0.8,14.525,10951200.0,-88.169
-0.7,14.526,10949600.0,-88.165
-0.6,14.524,10954400.0,-88.2
-0.5,14.523,10958600.0,-88.179
-0.4,14.522,10954000.0,-88.175
-0.3,14.524,10952100.0,-88.166
-0.2,14.523,10952900.0,-88.152
-0.1,14.523,10957000.0,-88.191
0.0,14.521,10959400.0,-88.171
0.1,14.521,10953900.0,-88.162
0.2,14.523,10954200.0,-88.166
0.3,14.521,10953200.0,-88.18
0.4,14.529,10953600.0,-88.178
0.5,14.521,10957700.0,-88.179
0.6,14.522,10952800.0,-88.165
0.7,14.524,10954900.0,-88.177
0.8,14.525,10953400.0,-88.151
0.9,14.52,10955500.0,-88.186
1.0,14.527,10956300.0,-88.185
1.1,14.527,10954100.0,-88.162
1.2,14.525,10954600.0,-88.144
1.3,14.526,10957800.0,-88.164
1.4,14.519,10955300.0,-88.173
1.5,14.524,10952600.0,-88.175
1.6,14.52,10958600.0,-88.182
1.7,14.52,10958000.0,-88.187
1.8,14.517,10957800.0,-88.183
1.9,14.525,10960600.0,-88.171
2.0,14.523,10959300.0,-88.168
2.1,14.522,10953400.0,-88.181
2.2,14.521,10951300.0,-88.175
2.3,14.523,10953300.0,-88.174
2.4,14.525,10956000.0,-88.197
2.5,14.517,10958500.0,-88.195
2.6,14.521,10955300.0,-88.159
2.7,14.519,10956700.0,-88.157
2.8,14.525,10959800.0,-88.163
2.9,14.522,10954700.0,-88.166
3.0,14.52,10952700.0,-88.167
