Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,21.46,6215410.0,-56.769
-1.9,21.458,6215460.0,-56.77
-1.8,21.457,6215090.0,-56.769
-1.7,21.45,6214270.0,-56.762
-1.6,21.454,6214280.0,-56.754
-1.5,21.448,6213290.0,-56.725
-1.4,21.442,6212780.0,-56.733
-1.3,21.445,6214420.0,-56.743
-1.2,21.443,6214000.0,-56.745
-1.1,21.467,6210300.0,-56.722
-1.0,21.49,6217520.0,-56.775
-0.9,21.471,6222230.0,-56.83
-0.8,21.469,6223350.0,-56.825
-0.7,21.472,6222630.0,-56.834
-0.6,21.473,6220490.0,-56.857
-0.5,21.47,6222400.0,-56.86
-0.4,21.477,6223250.0,-56.847
-0.3,21.477,6223440.0,-56.843
-0.2,21.477,6223270.0,-56.879
-0.1,21.466,6226360.0,-56.88
0.0,21.47,6223670.0,-56.853
0.1,21.467,6222020.0,-56.867
0.2,21.461,6222080.0,-56.866
0.3,21.453,6223030.0,-56.873
0.4,21.451,6227220.0,-56.843
0.5,21.451,6224570.0,-56.854
0.6,21.442,6225670.0,-56.878
0.7,21.441,6225610.0,-56.869
0.8,21.443,6225610.0,-56.854
0.9,21.448,6223900.0,-56.838
1.0,21.436,6223960.0,-56.849
1.1,21.447,6227850.0,-56.872
1.2,21.445,6229210.0,-56.874
1.3,21.446,6231480.0,-56.883
1.4,21.439,6229350.0,-56.886
1.5,21.436,6229100.0,-56.903
1.6,21.443,6231910.0,-56.886
1.7,21.434,6229780.0,-56.869
1.8,21.431,6233610.0,-56.906
1.9,21.425,6230160.0,-56.892
2.0,21.438,6230700.0,-56.921
2.1,21.425,6234540.0,-56.919
2.2,21.421,6234910.0,-56.93
2.3,21.417,6234060.0,-56.925
2.4,21.422,6231210.0,-56.883
2.5,21.425,6230210.0,-56.897
2.6,21.415,6232490.0,-56.932
2.7,21.414,6233070.0,-56.933
2.8,21.415,6233720.0,-56.956
2.9,21.414,6235080.0,-56.912
3.0,21.409,6234220.0,-56.922
