Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,17.356,9170460.0,-88.647
-1.9,17.357,9167160.0,-88.651
-1.8,17.355,9170570.0,-88.671
-1.7,17.358,9170290.0,-88.704
-1.6,17.348,9172310.0,-88.681
-1.5,17.359,9167360.0,-88.694
-1.4,17.355,9172540.0,-88.707
-1.3,17.352,9171670.0,-88.682
-1.2,17.352,9169180.0,-88.696
-1.1,17.351,9173570.0,-88.702
-1.0,17.353,9169950.0,-88.673
-0.9,17.352,9169520.0,-88.703
-0.8,17.353,9170790.0,-88.701
-0.7,17.349,9169280.0,-88.684
-0.6,17.356,9168880.0,-88.686
-0.5,17.347,9172520.0,-88.682
-0.4,17.354,9169470.0,-88.683
-0.3,17.351,9169700.0,-88.666
-0.2,17.353,9170450.0,-88.672
-0.1,17.355,9173160.0,-88.691
0.0,17.351,9171760.0,-88.693
0.1,17.356,9170110.0,-88.683
0.2,17.355,9174410.0,-88.691
0.3,17.352,9177720.0,-88.673
0.4,17.357,9168190.0,-88.689
0.5,17.363,9172040.0,-88.695
0.6,17.355,9169130.0,-88.663
0.7,17.354,9168750.0,-88.687
0.8,17.354,9173220.0,-88.69
0.9,17.348,9171230.0,-88.646
1.0,17.348,9168020.0,-88.677
1.1,17.344,9172970.0,-88.666
1.2,17.341,9170740.0,-88.671
1.3,17.342,9169230.0,-88.693
1.4,17.337,9174990.0,-88.676
1.5,17.339,9172050.0,-88.668
1.6,17.269,9173710.0,-88.691
1.7,17.294,9170890.0,-88.672
1.8,17.341,9173640.0,-88.672
1.9,17.344,9171740.0,-88.695
2.0,17.346,9172030.0,-88.694
2.1,17.346,9172660.0,-88.679
2.2,17.348,9172860.0,-88.677
2.3,17.344,9170780.0,-88.657
2.4,17.356,9170080.0,-88.702
2.5,17.357,9171810.0,-88.688
2.6,17.356,9170480.0,-88.688
2.7,17.357,9170920.0,-88.702
2.8,17.352,9172810.0,-88.688
2.9,17.351,9165760.0,-88.68
3.0,17.356,9169700.0,-88.702
