Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,19.262,8059990.0,-77.171
-1.9,19.264,8061060.0,-77.174
-1.8,19.264,8062130.0,-77.188
-1.7,19.261,8063900.0,-77.189
-1.6,19.269,8059960.0,-77.167
-1.5,19.267,8058930.0,-77.119
-1.4,19.242,8053480.0,-77.068
-1.3,19.239,8055100.0,-77.046
-1.2,19.248,8059290.0,-77.107
-1.1,19.238,8057690.0,-77.168
-1.0,19.254,8060950.0,-77.148
-0.9,19.259,8062680.0,-77.159
-0.8,19.266,8063840.0,-77.163
-0.7,19.268,8061760.0,-77.153
-0.6,19.258,8059110.0,-77.196
-0.5,19.248,8061270.0,-77.207
-0.4,19.257,8062350.0,-77.19
-0.3,19.253,8061640.0,-77.209
-0.2,19.246,8060450.0,-77.216
-0.1,19.258,8067570.0,-77.217
0.0,19.262,8065810.0,-77.221
0.1,19.262,8062750.0,-77.246
0.2,19.262,8061790.0,-77.239
0.3,19.263,8062080.0,-77.252
0.4,19.276,8068830.0,-77.212
0.5,19.271,8064590.0,-77.201
0.6,19.26,8068580.0,-77.242
0.7,19.263,8069940.0,-77.237
0.8,19.262,8070580.0,-77.213
0.9,19.24,8061470.0,-77.211
1.0,19.245,8063660.0,-77.227
1.1,19.253,8066580.0,-77.198
1.2,19.248,8066030.0,-77.183
1.3,19.249,8063580.0,-77.195
1.4,19.251,8063930.0,-77.275
1.5,19.25,8067270.0,-77.271
1.6,19.243,8063320.0,-77.251
1.7,19.239,8065030.0,-77.271
1.8,19.241,8064210.0,-77.321
1.9,19.249,8073970.0,-77.317
2.0,19.241,8069850.0,-77.302
2.1,19.236,8072280.0,-77.364
2.2,19.238,8074530.0,-77.359
2.3,19.235,8075870.0,-77.348
2.4,19.239,8071000.0,-77.313
2.5,19.228,8067040.0,-77.333
2.6,19.234,8072270.0,-77.332
2.7,19.236,8071760.0,-77.309
2.8,19.236,8071620.0,-77.285
2.9,19.235,8070480.0,-77.329
3.0,19.241,8071410.0,-77.326
