Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,17.897,8885470.0,-88.294
-1.9,17.903,8884830.0,-88.297
-1.8,17.899,8885240.0,-88.29
-1.7,17.902,8884140.0,-88.299
-1.6,17.909,8886160.0,-88.299
-1.5,17.904,8884590.0,-88.274
-1.4,17.908,8883990.0,-88.291
-1.3,17.906,8885530.0,-88.288
-1.2,17.912,8884730.0,-88.291
-1.1,17.9,8884020.0,-88.312
-1.0,17.9,8884880.0,-88.289
-0.9,17.91,8885480.0,-88.294
-0.8,17.904,8887560.0,-88.309
-0.7,17.901,8885830.0,-88.287
-0.6,17.905,8883690.0,-88.302
-0.5,17.904,8883890.0,-88.282
-0.4,17.903,8886590.0,-88.293
-0.3,17.903,8883340.0,-88.292
-0.2,17.903,8886060.0,-88.29
-0.1,17.904,8884230.0,-88.29
0.0,17.911,8885950.0,-88.283
0.1,17.902,8883610.0,-88.307
0.2,17.903,8883960.0,-88.299
0.3,17.902,8884290.0,-88.288
0.4,17.906,8886540.0,-88.295
0.5,17.91,8886790.0,-88.291
0.6,17.904,8884240.0,-88.284
0.7,17.904,8882650.0,-88.29
0.8,17.904,8883120.0,-88.287
0.9,17.9,8885370.0,-88.301
1.0,17.912,8888190.0,-88.296
1.1,17.904,8885330.0,-88.282
1.2,17.907,8882630.0,-88.288
1.3,17.902,8884200.0,-88.295
1.4,17.906,8885410.0,-88.298
1.5,17.912,8886570.0,-88.308
1.6,17.905,8886740.0,-88.279
1.7,17.904,8888480.0,-88.283
1.8,17.906,8886100.0,-88.303
1.9,17.907,8884090.0,-88.296
2.0,17.905,8883940.0,-88.32
2.1,17.903,8886960.0,-88.293
2.2,17.904,8887560.0,-88.3
2.3,17.904,8887700.0,-88.3
2.4,17.909,8885820.0,-88.289
2.5,17.908,8880060.0,-88.291
2.6,17.907,8886670.0,-88.29
2.7,17.903,8884980.0,-88.299
2.8,17.906,8884350.0,-88.3
2.9,17.9,8886860.0,-88.281
3.0,17.91,8883270.0,-88.276
