Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.871,10032100.0,-89.94
-1.9,15.871,10037700.0,-89.923
-1.8,15.871,10035300.0,-89.909
-1.7,15.865,10030500.0,-89.906
-1.6,15.865,10034200.0,-89.96
-1.5,15.868,10035500.0,-89.931
-1.4,15.867,10029600.0,-89.939
-1.3,15.868,10033200.0,-89.948
-1.2,15.867,10029500.0,-89.927
-1.1,15.864,10028800.0,-89.919
-1.0,15.856,10030300.0,-89.951
-0.9,15.856,10033500.0,-89.912
-0.8,15.862,10029900.0,-89.909
-0.7,15.862,10029900.0,-89.918
-0.6,15.862,10030000.0,-89.924
-0.5,15.866,10030800.0,-89.899
-0.4,15.869,10029700.0,-89.919
-0.3,15.868,10030900.0,-89.919
-0.2,15.866,10030200.0,-89.924
-0.1,15.86,10029000.0,-89.923
0.0,15.869,10031900.0,-89.935
0.1,15.86,10027800.0,-89.943
0.2,15.863,10029200.0,-89.925
0.3,15.869,10032300.0,-89.919
0.4,15.87,10032100.0,-89.9
0.5,15.864,10030900.0,-89.896
0.6,15.873,10032800.0,-89.896
0.7,15.875,10030200.0,-89.888
0.8,15.874,10028200.0,-89.893
0.9,15.865,10034100.0,-89.926
1.0,15.871,10034100.0,-89.915
1.1,15.863,10031500.0,-89.899
1.2,15.863,10030000.0,-89.915
1.3,15.866,10031500.0,-89.923
1.4,15.871,10036200.0,-89.928
1.5,15.861,10033300.0,-89.91
1.6,15.867,10033500.0,-89.944
1.7,15.865,10036900.0,-89.932
1.8,15.869,10034500.0,-89.936
1.9,15.867,10033200.0,-89.901
2.0,15.871,10030600.0,-89.923
2.1,15.868,10039000.0,-89.95
2.2,15.866,10037600.0,-89.921
2.3,15.863,10035700.0,-89.93
2.4,15.864,10030700.0,-89.916
2.5,15.87,10031200.0,-89.94
2.6,15.868,10029200.0,-89.932
2.7,15.872,10030500.0,-89.931
2.8,15.871,10030600.0,-89.92
2.9,15.855,10031900.0,-89.941
3.0,15.863,10035700.0,-89.911
