Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,18.417,8641010.0,-87.794
-1.9,18.416,8642370.0,-87.762
-1.8,18.411,8641480.0,-87.803
-1.7,18.414,8643250.0,-87.785
-1.6,18.41,8642040.0,-87.773
-1.5,18.414,8639630.0,-87.769
-1.4,18.416,8643660.0,-87.795
-1.3,18.413,8641730.0,-87.795
-1.2,18.415,8642070.0,-87.798
-1.1,18.412,8643940.0,-87.772
-1.0,18.415,8641820.0,-87.763
-0.9,18.416,8639530.0,-87.797
-0.8,18.42,8638490.0,-87.791
-0.7,18.417,8637290.0,-87.775
-0.6,18.409,8643200.0,-87.794
-0.5,18.41,8643710.0,-87.782
-0.4,18.411,8641600.0,-87.757
-0.3,18.405,8642420.0,-87.761
-0.2,18.406,8645720.0,-87.765
-0.1,18.421,8640770.0,-87.784
0.0,18.415,8643800.0,-87.779
0.1,18.41,8644940.0,-87.789
0.2,18.409,8645140.0,-87.796
0.3,18.415,8645300.0,-87.785
0.4,18.416,8645970.0,-87.79
0.5,18.413,8643620.0,-87.798
0.6,18.417,8641220.0,-87.781
0.7,18.417,8642120.0,-87.779
0.8,18.42,8643490.0,-87.78
0.9,18.408,8640450.0,-87.796
1.0,18.412,8643380.0,-87.775
1.1,18.418,8644720.0,-87.783
1.2,18.415,8644250.0,-87.81
1.3,18.409,8644900.0,-87.809
1.4,18.4,8646230.0,-87.776
1.5,18.409,8642850.0,-87.81
1.6,18.412,8642810.0,-87.8
1.7,18.41,8642170.0,-87.793
1.8,18.409,8642350.0,-87.788
1.9,18.406,8644770.0,-87.777
2.0,18.407,8643810.0,-87.764
2.1,18.409,8643950.0,-87.786
2.2,18.408,8643350.0,-87.785
2.3,18.407,8643390.0,-87.782
2.4,18.407,8645630.0,-87.805
2.5,18.408,8646340.0,-87.784
2.6,18.406,8645000.0,-87.773
2.7,18.409,8644550.0,-87.779
2.8,18.41,8646200.0,-87.764
2.9,18.401,8643420.0,-87.784
3.0,18.409,8643090.0,-87.797
