Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.845,9448960.0,-89.724
-1.9,16.841,9450350.0,-89.745
-1.8,16.842,9450450.0,-89.745
-1.7,16.842,9452080.0,-89.728
-1.6,16.841,9453590.0,-89.746
-1.5,16.836,9451420.0,-89.744
-1.4,16.838,9451580.0,-89.735
-1.3,16.837,9453300.0,-89.731
-1.2,16.841,9450910.0,-89.719
-1.1,16.848,9449230.0,-89.75
-1.0,16.84,9451160.0,-89.729
-0.9,16.837,9446510.0,-89.738
-0.8,16.836,9449520.0,-89.721
-0.7,16.838,9448430.0,-89.754
-0.6,16.849,9449930.0,-89.733
-0.5,16.846,9447850.0,-89.747
-0.4,16.84,9452180.0,-89.737
-0.3,16.843,9453390.0,-89.728
-0.2,16.843,9448970.0,-89.724
-0.1,16.852,9447260.0,-89.724
0.0,16.854,9448860.0,-89.736
0.1,16.845,9445720.0,-89.724
0.2,16.852,9448330.0,-89.755
0.3,16.851,9447510.0,-89.749
0.4,16.847,9450210.0,-89.712
0.5,16.848,9445430.0,-89.722
0.6,16.849,9452240.0,-89.713
0.7,16.849,9450910.0,-89.698
0.8,16.854,9447920.0,-89.707
0.9,16.836,9450440.0,-89.752
1.0,16.845,9454120.0,-89.711
1.1,16.848,9447610.0,-89.717
1.2,16.849,9450950.0,-89.732
1.3,16.84,9451510.0,-89.725
1.4,16.836,9449620.0,-89.723
1.5,16.838,9449430.0,-89.74
1.6,16.832,9453350.0,-89.719
1.7,16.835,9451370.0,-89.719
1.8,16.834,9452760.0,-89.726
1.9,16.849,9450570.0,-89.724
2.0,16.838,9450120.0,-89.723
2.1,16.84,9450210.0,-89.726
2.2,16.841,9451050.0,-89.734
2.3,16.846,9451460.0,-89.767
2.4,16.837,9453110.0,-89.732
2.5,16.84,9451270.0,-89.749
2.6,16.848,9454640.0,-89.756
2.7,16.845,9454020.0,-89.74
2.8,16.841,9451100.0,-89.719
2.9,16.84,9452590.0,-89.751
3.0,16.851,9450610.0,-89.725
