Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.613,9589800.0,-89.861
-1.9,16.626,9585570.0,-89.795
-1.8,16.631,9585900.0,-89.816
-1.7,16.632,9583530.0,-89.809
-1.6,16.606,9571350.0,-89.843
-1.5,16.61,9584160.0,-89.865
-1.4,16.626,9583460.0,-89.832
-1.3,16.626,9583080.0,-89.856
-1.2,16.619,9586130.0,-89.87
-1.1,16.605,9574710.0,-89.832
-1.0,16.634,9580790.0,-89.848
-0.9,16.607,9584870.0,-89.933
-0.8,16.619,9584390.0,-89.886
-0.7,16.607,9581080.0,-89.904
-0.6,16.626,9581080.0,-89.813
-0.5,16.627,9578750.0,-89.875
-0.4,16.614,9575970.0,-89.918
-0.3,16.617,9575140.0,-89.905
-0.2,16.62,9576690.0,-89.889
-0.1,16.616,9584300.0,-89.852
0.0,16.599,9576410.0,-89.889
0.1,16.611,9573030.0,-89.846
0.2,16.611,9571800.0,-89.834
0.3,16.607,9576460.0,-89.826
0.4,16.62,9577150.0,-89.886
0.5,16.619,9575490.0,-89.842
0.6,16.617,9576130.0,-89.808
0.7,16.616,9574200.0,-89.826
0.8,16.616,9577110.0,-89.805
0.9,16.629,9576100.0,-89.865
1.0,16.628,9583880.0,-89.809
1.1,16.62,9578440.0,-89.85
1.2,16.617,9580860.0,-89.853
1.3,16.621,9581620.0,-89.867
1.4,16.623,9577020.0,-89.854
1.5,16.622,9584110.0,-89.864
1.6,16.619,9579820.0,-89.838
1.7,16.621,9577040.0,-89.851
1.8,16.625,9577390.0,-89.83
1.9,16.616,9576940.0,-89.873
2.0,16.615,9569120.0,-89.91
2.1,16.627,9582420.0,-89.853
2.2,16.63,9586340.0,-89.866
2.3,16.634,9583220.0,-89.882
2.4,16.607,9585260.0,-89.81
2.5,16.624,9571680.0,-89.78
2.6,16.633,9577530.0,-89.891
2.7,16.635,9575320.0,-89.887
2.8,16.628,9571950.0,-89.891
2.9,16.609,9585360.0,-89.902
3.0,16.621,9591320.0,-89.849
