Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.629,10153600.0,-86.16
-1.9,15.629,10153400.0,-86.152
-1.8,15.628,10147600.0,-86.168
-1.7,15.627,10145700.0,-86.127
-1.6,15.635,10150200.0,-86.184
-1.5,15.626,10152000.0,-86.141
-1.4,15.634,10153800.0,-86.121
-1.3,15.632,10154100.0,-86.141
-1.2,15.634,10149400.0,-86.14
-1.1,15.637,10151100.0,-86.149
-1.0,15.645,10148700.0,-86.165
-0.9,15.638,10147900.0,-86.143
-0.8,15.642,10149200.0,-86.14
-0.7,15.644,10147600.0,-86.142
-0.6,15.636,10146600.0,-86.137
-0.5,15.631,10150200.0,-86.135
-0.4,15.638,10146600.0,-86.106
-0.3,15.635,10150300.0,-86.114
-0.2,15.632,10149200.0,-86.125
-0.1,15.631,10147200.0,-86.109
0.0,15.638,10146000.0,-86.108
0.1,15.641,10146400.0,-86.151
0.2,15.642,10147200.0,-86.138
0.3,15.64,10149100.0,-86.109
0.4,15.641,10148700.0,-86.143
0.5,15.634,10147700.0,-86.129
0.6,15.628,10155800.0,-86.163
0.7,15.629,10152000.0,-86.157
0.8,15.637,10146900.0,-86.143
0.9,15.638,10150700.0,-86.183
1.0,15.645,10152800.0,-86.147
1.1,15.647,10156000.0,-86.115
1.2,15.644,10155000.0,-86.15
1.3,15.642,10155100.0,-86.141
1.4,15.647,10152700.0,-86.154
1.5,15.641,10150900.0,-86.133
1.6,15.645,10152500.0,-86.116
1.7,15.648,10156800.0,-86.133
1.8,15.646,10154000.0,-86.123
1.9,15.643,10150200.0,-86.117
2.0,15.651,10151100.0,-86.149
2.1,15.648,10150400.0,-86.123
2.2,15.649,10149300.0,-86.115
2.3,15.65,10150400.0,-86.135
2.4,15.65,10152700.0,-86.125
2.5,15.652,10153600.0,-86.117
2.6,15.641,10144700.0,-86.111
2.7,15.646,10147700.0,-86.105
2.8,15.65,10151400.0,-86.113
2.9,15.644,10149500.0,-86.089
3.0,15.645,10151300.0,-86.093
