Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,27.225,3520230.0,-36.954
-1.9,27.216,3520000.0,-36.94
-1.8,27.212,3519520.0,-36.941
-1.7,27.209,3520840.0,-36.958
-1.6,27.209,3521650.0,-36.987
-1.5,27.21,3524040.0,-37.003
-1.4,27.215,3525570.0,-37.002
-1.3,27.215,3525550.0,-37.003
-1.2,27.215,3525260.0,-36.999
-1.1,27.216,3524870.0,-37.008
-1.0,27.216,3524870.0,-37.005
-0.9,27.215,3525630.0,-37.005
-0.8,27.203,3525570.0,-37.006
-0.7,27.189,3525820.0,-37.005
-0.6,27.196,3526600.0,-37.02
-0.5,27.196,3528290.0,-37.032
-0.4,27.188,3530560.0,-37.057
-0.3,27.186,3532660.0,-37.072
-0.2,27.185,3534150.0,-37.093
-0.1,27.168,3535300.0,-37.109
0.0,27.173,3536240.0,-37.108
0.1,27.178,3535720.0,-37.112
0.2,27.172,3535500.0,-37.112
0.3,27.153,3534560.0,-37.1
0.4,27.161,3533740.0,-37.089
0.5,27.152,3533090.0,-37.086
0.6,27.151,3531730.0,-37.079
0.7,27.161,3532600.0,-37.084
0.8,27.193,3540150.0,-37.162
0.9,27.187,3546400.0,-37.221
1.0,27.174,3550130.0,-37.27
1.1,27.173,3554040.0,-37.304
1.2,27.169,3552000.0,-37.283
1.3,27.161,3556840.0,-37.34
1.4,27.16,3553200.0,-37.284
1.5,27.168,3554670.0,-37.311
1.6,27.16,3563630.0,-37.406
1.7,27.161,3562410.0,-37.39
1.8,27.162,3561460.0,-37.371
1.9,27.155,3562280.0,-37.364
2.0,27.159,3560780.0,-37.362
2.1,27.161,3559400.0,-37.359
2.2,27.167,3558860.0,-37.343
2.3,27.163,3557010.0,-37.327
2.4,27.165,3557840.0,-37.315
2.5,27.163,3557840.0,-37.318
2.6,27.166,3557680.0,-37.316
2.7,27.166,3559820.0,-37.338
2.8,27.169,3565030.0,-37.392
2.9,27.183,3566220.0,-37.401
3.0,27.18,3538700.0,-37.113
