Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,57.665,682993.0,-14.263
-1.9,57.676,681809.0,-14.247
-1.8,57.657,681497.0,-14.243
-1.7,57.592,681460.0,-14.242
-1.6,57.527,681483.0,-14.241
-1.5,57.466,681694.0,-14.242
-1.4,57.41,682661.0,-14.255
-1.3,57.447,683130.0,-14.262
-1.2,57.476,682451.0,-14.254
-1.1,57.504,681933.0,-14.249
-1.0,57.477,680933.0,-14.236
-0.9,57.42,680246.0,-14.226
-0.8,57.374,679933.0,-14.222
-0.7,57.347,679738.0,-14.219
-0.6,57.341,679874.0,-14.223
-0.5,57.306,679828.0,-14.223
-0.4,57.278,679890.0,-14.222
-0.3,57.274,680344.0,-14.226
-0.2,57.285,680815.0,-14.235
-0.1,57.327,681990.0,-14.245
0.0,57.387,682665.0,-14.253
0.1,57.457,682783.0,-14.26
0.2,57.521,683051.0,-14.262
0.3,57.524,684057.0,-14.275
0.4,57.524,684688.0,-14.282
0.5,57.511,684678.0,-14.281
0.6,57.497,684221.0,-14.274
0.7,57.495,684076.0,-14.272
0.8,57.498,683908.0,-14.268
0.9,57.491,683515.0,-14.267
1.0,57.469,682322.0,-14.252
1.1,57.466,680649.0,-14.232
1.2,57.452,677153.0,-14.19
1.3,57.491,673882.0,-14.152
1.4,57.499,673381.0,-14.144
1.5,57.474,675390.0,-14.169
1.6,57.474,677678.0,-14.198
1.7,57.491,678571.0,-14.209
1.8,57.498,678553.0,-14.207
1.9,57.513,678269.0,-14.205
2.0,57.479,679652.0,-14.219
2.1,57.474,680139.0,-14.224
2.2,57.475,677305.0,-14.19
2.3,57.452,675939.0,-14.173
2.4,57.418,675912.0,-14.175
2.5,57.408,678019.0,-14.2
2.6,57.388,679892.0,-14.223
2.7,57.388,680586.0,-14.231
2.8,57.374,678688.0,-14.209
2.9,57.36,677568.0,-14.192
3.0,57.363,677465.0,-14.194
