Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,26.375,3436740.0,-34.148
-1.9,26.425,3437370.0,-34.156
-1.8,26.456,3440510.0,-34.183
-1.7,26.444,3444770.0,-34.226
-1.6,26.42,3447980.0,-34.262
-1.5,26.39,3449660.0,-34.268
-1.4,26.331,3450510.0,-34.28
-1.3,26.288,3454510.0,-34.316
-1.2,26.266,3455960.0,-34.318
-1.1,26.245,3454290.0,-34.306
-1.0,26.207,3454360.0,-34.315
-0.9,26.195,3453820.0,-34.297
-0.8,26.198,3453200.0,-34.301
-0.7,26.21,3452270.0,-34.302
-0.6,26.216,3453340.0,-34.298
-0.5,26.224,3453530.0,-34.294
-0.4,26.22,3453250.0,-34.309
-0.3,26.213,3453280.0,-34.299
-0.2,26.205,3452580.0,-34.289
-0.1,26.163,3452600.0,-34.302
0.0,26.11,3453180.0,-34.3
0.1,26.08,3452790.0,-34.301
0.2,26.066,3453430.0,-34.31
0.3,26.05,3455610.0,-34.321
0.4,26.052,3455130.0,-34.321
0.5,26.039,3453920.0,-34.321
0.6,26.036,3454580.0,-34.313
0.7,26.037,3454670.0,-34.311
0.8,26.034,3454270.0,-34.309
0.9,26.02,3453410.0,-34.299
1.0,26.021,3453710.0,-34.304
1.1,26.016,3453280.0,-34.301
1.2,26.013,3452850.0,-34.298
1.3,26.013,3454230.0,-34.305
1.4,26.009,3453120.0,-34.283
1.5,26.01,3451800.0,-34.276
1.6,26.004,3449790.0,-34.259
1.7,25.991,3448490.0,-34.252
1.8,25.982,3447570.0,-34.253
1.9,25.964,3448690.0,-34.241
2.0,25.976,3447190.0,-34.239
2.1,25.966,3447090.0,-34.226
2.2,25.967,3446550.0,-34.225
2.3,25.97,3446590.0,-34.233
2.4,25.975,3447840.0,-34.235
2.5,25.976,3446690.0,-34.23
2.6,25.976,3446630.0,-34.225
2.7,25.977,3446610.0,-34.231
2.8,25.973,3447080.0,-34.235
2.9,25.987,3449190.0,-34.259
3.0,25.995,3451380.0,-34.271
