Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.569,10927100.0,-90.22
-1.9,14.573,10927200.0,-90.213
-1.8,14.573,10922900.0,-90.213
-1.7,14.576,10927700.0,-90.209
-1.6,14.565,10921900.0,-90.199
-1.5,14.56,10918800.0,-90.212
-1.4,14.575,10929100.0,-90.219
-1.3,14.572,10924400.0,-90.216
-1.2,14.569,10926600.0,-90.246
-1.1,14.577,10926300.0,-90.222
-1.0,14.575,10923600.0,-90.196
-0.9,14.563,10923400.0,-90.232
-0.8,14.559,10923800.0,-90.238
-0.7,14.557,10924100.0,-90.225
-0.6,14.563,10929300.0,-90.218
-0.5,14.56,10932700.0,-90.194
-0.4,14.569,10923100.0,-90.196
-0.3,14.572,10923000.0,-90.19
-0.2,14.576,10919600.0,-90.203
-0.1,14.57,10921100.0,-90.207
0.0,14.567,10931600.0,-90.223
0.1,14.557,10924000.0,-90.192
0.2,14.555,10925500.0,-90.185
0.3,14.562,10929800.0,-90.195
0.4,14.559,10923000.0,-90.207
0.5,14.566,10923900.0,-90.206
0.6,14.569,10930900.0,-90.183
0.7,14.57,10930200.0,-90.196
0.8,14.569,10930600.0,-90.182
0.9,14.556,10926000.0,-90.209
1.0,14.562,10924700.0,-90.216
1.1,14.564,10932800.0,-90.204
1.2,14.565,10932200.0,-90.198
1.3,14.56,10933600.0,-90.206
1.4,14.57,10927000.0,-90.199
1.5,14.566,10926000.0,-90.207
1.6,14.562,10930900.0,-90.215
1.7,14.569,10931000.0,-90.206
1.8,14.571,10930100.0,-90.217
1.9,14.567,10927700.0,-90.217
2.0,14.564,10922700.0,-90.213
2.1,14.57,10926300.0,-90.228
2.2,14.569,10927200.0,-90.242
2.3,14.568,10922500.0,-90.242
2.4,14.57,10929000.0,-90.212
2.5,14.578,10927200.0,-90.191
2.6,14.57,10922800.0,-90.252
2.7,14.57,10919900.0,-90.236
2.8,14.573,10921000.0,-90.245
2.9,14.565,10929300.0,-90.219
3.0,14.566,10923400.0,-90.19
