Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,13.96,11397700.0,-90.204
-1.9,13.968,11397900.0,-90.169
-1.8,13.965,11394100.0,-90.171
-1.7,13.966,11391200.0,-90.202
-1.6,13.958,11401700.0,-90.212
-1.5,13.965,11397800.0,-90.189
-1.4,13.96,11398600.0,-90.216
-1.3,13.964,11398000.0,-90.231
-1.2,13.967,11400100.0,-90.197
-1.1,13.967,11390500.0,-90.22
-1.0,13.963,11399400.0,-90.242
-0.9,13.966,11392400.0,-90.195
-0.8,13.967,11394200.0,-90.223
-0.7,13.967,11392500.0,-90.221
-0.6,13.967,11393700.0,-90.201
-0.5,13.965,11389600.0,-90.204
-0.4,13.971,11396500.0,-90.23
-0.3,13.965,11394900.0,-90.21
-0.2,13.968,11394900.0,-90.204
-0.1,13.975,11393300.0,-90.205
0.0,13.971,11395300.0,-90.227
0.1,13.974,11387800.0,-90.205
0.2,13.976,11390000.0,-90.208
0.3,13.97,11391100.0,-90.197
0.4,13.963,11390500.0,-90.189
0.5,13.97,11391300.0,-90.173
0.6,13.963,11385600.0,-90.192
0.7,13.968,11387700.0,-90.189
0.8,13.969,11389100.0,-90.205
0.9,13.966,11395400.0,-90.18
1.0,13.964,11393400.0,-90.189
1.1,13.967,11393800.0,-90.173
1.2,13.965,11398200.0,-90.174
1.3,13.96,11396600.0,-90.182
1.4,13.967,11391300.0,-90.221
1.5,13.969,11397300.0,-90.224
1.6,13.964,11394500.0,-90.19
1.7,13.962,11393100.0,-90.204
1.8,13.961,11397300.0,-90.225
1.9,13.964,11395400.0,-90.185
2.0,13.964,11391400.0,-90.19
2.1,13.961,11398100.0,-90.208
2.2,13.963,11396600.0,-90.186
2.3,13.966,11396200.0,-90.202
2.4,13.96,11393200.0,-90.198
2.5,13.968,11396300.0,-90.21
2.6,13.972,11391500.0,-90.212
2.7,13.966,11393900.0,-90.213
2.8,13.968,11394000.0,-90.212
2.9,13.971,11400700.0,-90.215
3.0,13.964,11393700.0,-90.177
