Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,29.086,4809770.0,-61.495
-1.9,29.089,4809510.0,-61.505
-1.8,29.092,4809310.0,-61.5
-1.7,29.099,4809290.0,-61.496
-1.6,29.087,4809950.0,-61.504
-1.5,29.085,4809860.0,-61.5
-1.4,29.083,4810580.0,-61.495
-1.3,29.084,4810510.0,-61.498
-1.2,29.089,4810960.0,-61.505
-1.1,29.083,4811470.0,-61.502
-1.0,29.089,4811130.0,-61.496
-0.9,29.086,4809330.0,-61.507
-0.8,29.083,4808830.0,-61.494
-0.7,29.089,4809210.0,-61.492
-0.6,29.085,4808810.0,-61.503
-0.5,29.082,4809270.0,-61.507
-0.4,29.083,4810380.0,-61.48
-0.3,29.086,4810250.0,-61.49
-0.2,29.085,4810530.0,-61.488
-0.1,29.083,4808900.0,-61.485
0.0,29.075,4808610.0,-61.483
0.1,29.089,4808580.0,-61.493
0.2,29.09,4808550.0,-61.496
0.3,29.088,4808260.0,-61.49
0.4,29.094,4808560.0,-61.479
0.5,29.101,4808760.0,-61.484
0.6,29.098,4808890.0,-61.483
0.7,29.096,4808810.0,-61.474
0.8,29.097,4809490.0,-61.471
0.9,29.088,4809220.0,-61.473
1.0,29.088,4809230.0,-61.471
1.1,29.091,4807740.0,-61.473
1.2,29.085,4807370.0,-61.461
1.3,29.08,4807620.0,-61.469
1.4,29.08,4809320.0,-61.483
1.5,29.087,4808730.0,-61.497
1.6,29.087,4810180.0,-61.482
1.7,29.091,4810420.0,-61.49
1.8,29.088,4810730.0,-61.484
1.9,29.087,4810980.0,-61.495
2.0,29.079,4812070.0,-61.498
2.1,29.076,4811620.0,-61.496
2.2,29.074,4810990.0,-61.499
2.3,29.079,4810850.0,-61.496
2.4,29.082,4809400.0,-61.49
2.5,29.079,4809560.0,-61.497
2.6,29.082,4811200.0,-61.499
2.7,29.079,4810070.0,-61.5
2.8,29.081,4810290.0,-61.497
2.9,29.079,4810210.0,-61.479
3.0,29.078,4810860.0,-61.48
