Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,17.737,8978440.0,-89.905
-1.9,17.732,8975780.0,-89.903
-1.8,17.733,8975420.0,-89.899
-1.7,17.734,8976450.0,-89.898
-1.6,17.74,8973700.0,-89.924
-1.5,17.734,8977170.0,-89.913
-1.4,17.739,8974600.0,-89.912
-1.3,17.738,8974160.0,-89.912
-1.2,17.738,8975730.0,-89.907
-1.1,17.737,8975400.0,-89.937
-1.0,17.739,8976550.0,-89.913
-0.9,17.744,8973850.0,-89.914
-0.8,17.736,8975060.0,-89.912
-0.7,17.736,8972660.0,-89.901
-0.6,17.732,8973590.0,-89.903
-0.5,17.742,8973520.0,-89.897
-0.4,17.731,8974510.0,-89.896
-0.3,17.723,8971120.0,-89.909
-0.2,17.726,8972720.0,-89.909
-0.1,17.744,8975070.0,-89.914
0.0,17.732,8975780.0,-89.887
0.1,17.731,8972410.0,-89.9
0.2,17.736,8975160.0,-89.897
0.3,17.735,8972860.0,-89.906
0.4,17.731,8978350.0,-89.921
0.5,17.73,8973740.0,-89.895
0.6,17.742,8976450.0,-89.901
0.7,17.734,8976700.0,-89.904
0.8,17.737,8973570.0,-89.908
0.9,17.728,8978860.0,-89.911
1.0,17.733,8976840.0,-89.904
1.1,17.731,8975990.0,-89.907
1.2,17.734,8975160.0,-89.929
1.3,17.733,8975490.0,-89.923
1.4,17.731,8978510.0,-89.93
1.5,17.739,8974240.0,-89.921
1.6,17.731,8976070.0,-89.924
1.7,17.732,8974120.0,-89.941
1.8,17.732,8974570.0,-89.945
1.9,17.736,8979540.0,-89.916
2.0,17.733,8976340.0,-89.927
2.1,17.732,8973730.0,-89.938
2.2,17.726,8974690.0,-89.935
2.3,17.728,8974990.0,-89.955
2.4,17.732,8981290.0,-89.909
2.5,17.737,8976210.0,-89.909
2.6,17.733,8973770.0,-89.93
2.7,17.733,8975250.0,-89.927
2.8,17.734,8975760.0,-89.942
2.9,17.735,8978240.0,-89.905
3.0,17.733,8975800.0,-89.915
