Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,17.197,9263930.0,-88.602
-1.9,17.193,9263080.0,-88.609
-1.8,17.188,9264850.0,-88.6
-1.7,17.19,9264450.0,-88.606
-1.6,17.182,9266050.0,-88.607
-1.5,17.185,9265720.0,-88.609
-1.4,17.185,9263260.0,-88.602
-1.3,17.184,9264140.0,-88.581
-1.2,17.184,9263040.0,-88.595
-1.1,17.178,9264440.0,-88.608
-1.0,17.177,9265600.0,-88.601
-0.9,17.18,9264170.0,-88.589
-0.8,17.178,9265580.0,-88.585
-0.7,17.18,9265340.0,-88.582
-0.6,17.178,9264370.0,-88.587
-0.5,17.178,9266180.0,-88.588
-0.4,17.179,9264330.0,-88.582
-0.3,17.177,9267540.0,-88.581
-0.2,17.178,9266200.0,-88.589
-0.1,17.18,9265920.0,-88.571
0.0,17.18,9264430.0,-88.584
0.1,17.181,9266170.0,-88.602
0.2,17.18,9265850.0,-88.597
0.3,17.181,9265130.0,-88.596
0.4,17.184,9266670.0,-88.583
0.5,17.184,9264510.0,-88.573
0.6,17.179,9266070.0,-88.585
0.7,17.182,9267340.0,-88.595
0.8,17.18,9266060.0,-88.594
0.9,17.175,9269200.0,-88.589
1.0,17.177,9265820.0,-88.582
1.1,17.175,9266190.0,-88.587
1.2,17.174,9267330.0,-88.581
1.3,17.172,9267860.0,-88.576
1.4,17.17,9268130.0,-88.608
1.5,17.173,9269860.0,-88.604
1.6,17.17,9268230.0,-88.598
1.7,17.17,9267290.0,-88.599
1.8,17.17,9268010.0,-88.615
1.9,17.169,9269260.0,-88.595
2.0,17.168,9268660.0,-88.609
2.1,17.167,9267790.0,-88.615
2.2,17.166,9265450.0,-88.616
2.3,17.168,9266740.0,-88.614
2.4,17.169,9265180.0,-88.616
2.5,17.169,9266520.0,-88.618
2.6,17.169,9266100.0,-88.608
2.7,17.169,9265780.0,-88.625
2.8,17.174,9266740.0,-88.624
2.9,17.17,9268070.0,-88.6
3.0,17.173,9265640.0,-88.602
