Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.728,10816500.0,-90.227
-1.9,14.729,10811400.0,-90.195
-1.8,14.728,10809600.0,-90.228
-1.7,14.722,10808500.0,-90.222
-1.6,14.728,10810100.0,-90.221
-1.5,14.718,10810900.0,-90.219
-1.4,14.72,10810800.0,-90.201
-1.3,14.721,10814200.0,-90.213
-1.2,14.72,10811900.0,-90.226
-1.1,14.722,10809100.0,-90.193
-1.0,14.716,10807900.0,-90.215
-0.9,14.726,10811200.0,-90.203
-0.8,14.724,10811200.0,-90.242
-0.7,14.718,10813200.0,-90.226
-0.6,14.721,10813200.0,-90.179
-0.5,14.718,10812300.0,-90.218
-0.4,14.719,10812900.0,-90.192
-0.3,14.72,10812700.0,-90.207
-0.2,14.72,10811400.0,-90.236
-0.1,14.72,10817100.0,-90.209
0.0,14.718,10811400.0,-90.206
0.1,14.717,10815000.0,-90.192
0.2,14.713,10814300.0,-90.184
0.3,14.722,10816300.0,-90.205
0.4,14.733,10821900.0,-90.22
0.5,14.715,10817600.0,-90.209
0.6,14.728,10817100.0,-90.186
0.7,14.722,10815900.0,-90.211
0.8,14.717,10812300.0,-90.229
0.9,14.728,10812700.0,-90.235
1.0,14.716,10815800.0,-90.242
1.1,14.726,10816100.0,-90.243
1.2,14.724,10816000.0,-90.215
1.3,14.721,10815100.0,-90.207
1.4,14.721,10813400.0,-90.246
1.5,14.728,10814600.0,-90.225
1.6,14.733,10814100.0,-90.248
1.7,14.724,10818600.0,-90.24
1.8,14.724,10813100.0,-90.231
1.9,14.73,10805900.0,-90.254
2.0,14.724,10815300.0,-90.24
2.1,14.733,10809400.0,-90.245
2.2,14.727,10811300.0,-90.227
2.3,14.717,10816300.0,-90.213
2.4,14.727,10813800.0,-90.217
2.5,14.72,10812300.0,-90.232
2.6,14.722,10810400.0,-90.222
2.7,14.723,10815300.0,-90.207
2.8,14.717,10812600.0,-90.208
2.9,14.718,10814600.0,-90.213
3.0,14.722,10815300.0,-90.242
