Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.1,11293600.0,-88.074
-1.9,14.1,11294200.0,-88.083
-1.8,14.096,11289800.0,-88.075
-1.7,14.099,11292000.0,-88.088
-1.6,14.094,11291100.0,-88.108
-1.5,14.093,11296500.0,-88.101
-1.4,14.092,11294000.0,-88.091
-1.3,14.097,11295400.0,-88.1
-1.2,14.095,11294100.0,-88.086
-1.1,14.096,11294600.0,-88.092
-1.0,14.095,11296100.0,-88.107
-0.9,14.093,11293600.0,-88.081
-0.8,14.093,11292900.0,-88.099
-0.7,14.09,11292000.0,-88.117
-0.6,14.095,11298300.0,-88.098
-0.5,14.1,11296300.0,-88.075
-0.4,14.092,11292200.0,-88.108
-0.3,14.094,11290900.0,-88.121
-0.2,14.096,11297100.0,-88.106
-0.1,14.09,11298700.0,-88.096
0.0,14.095,11295400.0,-88.093
0.1,14.094,11292100.0,-88.099
0.2,14.094,11296500.0,-88.094
0.3,14.093,11293300.0,-88.103
0.4,14.091,11298400.0,-88.109
0.5,14.087,11296500.0,-88.09
0.6,14.095,11295500.0,-88.107
0.7,14.092,11299300.0,-88.097
0.8,14.091,11298700.0,-88.091
0.9,14.091,11294300.0,-88.106
1.0,14.087,11293000.0,-88.096
1.1,14.086,11300800.0,-88.09
1.2,14.087,11299800.0,-88.104
1.3,14.086,11297700.0,-88.111
1.4,14.094,11293800.0,-88.078
1.5,14.088,11294600.0,-88.106
1.6,14.089,11295600.0,-88.087
1.7,14.091,11299600.0,-88.097
1.8,14.085,11295700.0,-88.109
1.9,14.089,11298200.0,-88.067
2.0,14.09,11293900.0,-88.092
2.1,14.086,11297900.0,-88.095
2.2,14.086,11296700.0,-88.099
2.3,14.088,11298800.0,-88.104
2.4,14.078,11299300.0,-88.096
2.5,14.09,11296900.0,-88.075
2.6,14.088,11296400.0,-88.089
2.7,14.085,11300300.0,-88.1
2.8,14.089,11300500.0,-88.093
2.9,14.085,11299300.0,-88.103
3.0,14.086,11298500.0,-88.085
