Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,17.565,9055020.0,-88.258
-1.9,17.566,9055450.0,-88.264
-1.8,17.566,9056060.0,-88.264
-1.7,17.571,9052810.0,-88.266
-1.6,17.569,9055150.0,-88.245
-1.5,17.575,9052080.0,-88.274
-1.4,17.571,9055930.0,-88.269
-1.3,17.569,9054590.0,-88.268
-1.2,17.569,9052600.0,-88.275
-1.1,17.57,9055750.0,-88.268
-1.0,17.569,9057250.0,-88.272
-0.9,17.572,9052320.0,-88.243
-0.8,17.569,9054300.0,-88.247
-0.7,17.567,9057800.0,-88.259
-0.6,17.564,9054570.0,-88.243
-0.5,17.575,9054870.0,-88.246
-0.4,17.581,9051560.0,-88.267
-0.3,17.577,9051570.0,-88.26
-0.2,17.567,9052480.0,-88.241
-0.1,17.575,9049240.0,-88.279
0.0,17.574,9054320.0,-88.268
0.1,17.572,9057530.0,-88.271
0.2,17.576,9056110.0,-88.272
0.3,17.574,9055020.0,-88.272
0.4,17.577,9053700.0,-88.261
0.5,17.57,9051570.0,-88.267
0.6,17.566,9050870.0,-88.241
0.7,17.573,9054100.0,-88.261
0.8,17.572,9054300.0,-88.255
0.9,17.572,9051720.0,-88.253
1.0,17.569,9054570.0,-88.251
1.1,17.571,9055010.0,-88.275
1.2,17.57,9054350.0,-88.26
1.3,17.572,9053180.0,-88.256
1.4,17.577,9055630.0,-88.252
1.5,17.576,9052090.0,-88.244
1.6,17.568,9052880.0,-88.258
1.7,17.574,9054180.0,-88.269
1.8,17.576,9054210.0,-88.264
1.9,17.576,9055050.0,-88.264
2.0,17.576,9057010.0,-88.264
2.1,17.572,9053800.0,-88.243
2.2,17.578,9055780.0,-88.245
2.3,17.578,9056490.0,-88.253
2.4,17.572,9052290.0,-88.266
2.5,17.572,9051570.0,-88.262
2.6,17.566,9057750.0,-88.269
2.7,17.572,9055790.0,-88.26
2.8,17.573,9055150.0,-88.274
2.9,17.574,9056260.0,-88.255
3.0,17.57,9054230.0,-88.264
