Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,17.46,9114470.0,-90.038
-1.9,17.462,9112670.0,-90.043
-1.8,17.462,9115710.0,-90.041
-1.7,17.461,9115440.0,-90.027
-1.6,17.462,9115410.0,-90.034
-1.5,17.466,9115660.0,-90.026
-1.4,17.461,9114320.0,-90.028
-1.3,17.46,9115340.0,-90.013
-1.2,17.464,9115140.0,-90.013
-1.1,17.461,9116040.0,-90.019
-1.0,17.457,9117030.0,-90.024
-0.9,17.463,9117760.0,-90.011
-0.8,17.462,9118460.0,-90.011
-0.7,17.461,9119210.0,-90.007
-0.6,17.456,9114910.0,-90.021
-0.5,17.458,9116170.0,-90.025
-0.4,17.46,9119480.0,-90.023
-0.3,17.46,9119000.0,-90.014
-0.2,17.456,9117920.0,-90.022
-0.1,17.455,9115750.0,-90.016
0.0,17.456,9118600.0,-90.019
0.1,17.455,9117840.0,-90.032
0.2,17.456,9118560.0,-90.018
0.3,17.454,9118150.0,-90.029
0.4,17.459,9117540.0,-90.015
0.5,17.457,9117320.0,-90.017
0.6,17.451,9116870.0,-90.017
0.7,17.453,9114880.0,-90.031
0.8,17.457,9115940.0,-90.026
0.9,17.455,9118590.0,-90.042
1.0,17.461,9118770.0,-90.019
1.1,17.457,9116230.0,-90.039
1.2,17.457,9116710.0,-90.042
1.3,17.459,9116590.0,-90.033
1.4,17.458,9117400.0,-90.055
1.5,17.462,9118120.0,-90.048
1.6,17.461,9117110.0,-90.026
1.7,17.463,9115850.0,-90.039
1.8,17.461,9117030.0,-90.034
1.9,17.456,9113380.0,-90.036
2.0,17.461,9114240.0,-90.037
2.1,17.461,9117570.0,-90.042
2.2,17.466,9114860.0,-90.035
2.3,17.463,9115650.0,-90.052
2.4,17.46,9115640.0,-90.028
2.5,17.458,9116000.0,-90.031
2.6,17.457,9114910.0,-90.033
2.7,17.458,9116250.0,-90.026
2.8,17.455,9113250.0,-90.027
2.9,17.46,9118380.0,-90.013
3.0,17.459,9115790.0,-90.015
