Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,27.637,3436750.0,-36.49
-1.9,27.639,3431250.0,-36.442
-1.8,27.645,3427980.0,-36.414
-1.7,27.646,3426670.0,-36.397
-1.6,27.632,3426780.0,-36.402
-1.5,27.634,3426560.0,-36.399
-1.4,27.628,3427470.0,-36.397
-1.3,27.625,3426140.0,-36.396
-1.2,27.621,3425060.0,-36.383
-1.1,27.61,3425870.0,-36.394
-1.0,27.605,3425960.0,-36.383
-0.9,27.609,3427080.0,-36.39
-0.8,27.602,3426710.0,-36.402
-0.7,27.599,3426470.0,-36.392
-0.6,27.601,3426620.0,-36.401
-0.5,27.593,3429530.0,-36.408
-0.4,27.59,3434510.0,-36.461
-0.3,27.587,3436010.0,-36.484
-0.2,27.577,3438360.0,-36.502
-0.1,27.572,3439210.0,-36.522
0.0,27.574,3439480.0,-36.521
0.1,27.569,3440290.0,-36.528
0.2,27.562,3440080.0,-36.53
0.3,27.566,3440930.0,-36.527
0.4,27.562,3442410.0,-36.541
0.5,27.553,3445190.0,-36.569
0.6,27.565,3448150.0,-36.616
0.7,27.56,3447820.0,-36.605
0.8,27.552,3450640.0,-36.615
0.9,27.551,3455510.0,-36.671
1.0,27.551,3456750.0,-36.673
1.1,27.555,3456540.0,-36.688
1.2,27.559,3456120.0,-36.683
1.3,27.554,3456310.0,-36.671
1.4,27.556,3457140.0,-36.688
1.5,27.543,3457480.0,-36.671
1.6,27.528,3455840.0,-36.661
1.7,27.529,3453150.0,-36.644
1.8,27.535,3451620.0,-36.617
1.9,27.525,3450450.0,-36.608
2.0,27.536,3448940.0,-36.582
2.1,27.534,3447950.0,-36.584
2.2,27.528,3446370.0,-36.562
2.3,27.518,3445790.0,-36.548
2.4,27.527,3445920.0,-36.56
2.5,27.512,3450030.0,-36.59
2.6,27.526,3453210.0,-36.647
2.7,27.534,3454330.0,-36.644
2.8,27.53,3455550.0,-36.644
2.9,27.526,3455120.0,-36.657
3.0,27.529,3455680.0,-36.656
