Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,13.792,11542000.0,-90.248
-1.9,13.79,11543400.0,-90.262
-1.8,13.792,11545900.0,-90.228
-1.7,13.792,11542800.0,-90.221
-1.6,13.792,11540700.0,-90.272
-1.5,13.786,11543100.0,-90.263
-1.4,13.786,11540300.0,-90.265
-1.3,13.785,11543900.0,-90.236
-1.2,13.791,11540600.0,-90.228
-1.1,13.796,11536700.0,-90.272
-1.0,13.788,11535800.0,-90.253
-0.9,13.788,11537400.0,-90.281
-0.8,13.794,11543000.0,-90.286
-0.7,13.792,11540600.0,-90.25
-0.6,13.795,11535300.0,-90.246
-0.5,13.792,11539200.0,-90.266
-0.4,13.791,11535000.0,-90.257
-0.3,13.796,11534300.0,-90.259
-0.2,13.796,11537600.0,-90.262
-0.1,13.795,11538900.0,-90.252
0.0,13.794,11533000.0,-90.254
0.1,13.802,11534500.0,-90.256
0.2,13.806,11536800.0,-90.241
0.3,13.8,11538200.0,-90.208
0.4,13.792,11536500.0,-90.251
0.5,13.797,11540400.0,-90.218
0.6,13.806,11536400.0,-90.233
0.7,13.799,11542700.0,-90.263
0.8,13.796,11543200.0,-90.226
0.9,13.795,11536600.0,-90.23
1.0,13.794,11545100.0,-90.272
1.1,13.797,11539200.0,-90.207
1.2,13.79,11536600.0,-90.238
1.3,13.79,11541700.0,-90.248
1.4,13.8,11540400.0,-90.222
1.5,13.791,11536700.0,-90.233
1.6,13.794,11544200.0,-90.221
1.7,13.787,11543000.0,-90.23
1.8,13.788,11535900.0,-90.249
1.9,13.791,11545300.0,-90.218
2.0,13.79,11535700.0,-90.213
2.1,13.795,11540800.0,-90.245
2.2,13.785,11543100.0,-90.257
2.3,13.79,11540400.0,-90.262
2.4,13.79,11537000.0,-90.24
2.5,13.788,11540700.0,-90.242
2.6,13.793,11541700.0,-90.23
2.7,13.79,11532100.0,-90.224
2.8,13.789,11535200.0,-90.241
2.9,13.785,11543800.0,-90.256
3.0,13.787,11538900.0,-90.255
