Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,20.188,78877.7,-0.548
-1.9,20.146,78881.0,-0.548
-1.8,20.05,78889.1,-0.55
-1.7,20.077,78890.9,-0.551
-1.6,20.104,78887.0,-0.55
-1.5,20.078,78889.7,-0.55
-1.4,20.032,78887.4,-0.55
-1.3,20.008,78886.7,-0.549
-1.2,20.002,78899.7,-0.549
-1.1,20.003,78887.5,-0.548
-1.0,19.962,78878.2,-0.549
-0.9,19.93,78876.2,-0.549
-0.8,19.929,78883.5,-0.546
-0.7,19.873,78889.0,-0.547
-0.6,19.771,78900.9,-0.546
-0.5,19.8,78896.5,-0.546
-0.4,19.778,78883.4,-0.546
-0.3,19.73,78887.7,-0.547
-0.2,19.694,78895.0,-0.547
-0.1,19.614,78890.7,-0.547
0.0,19.63,78883.4,-0.546
0.1,19.608,78869.1,-0.545
0.2,19.65,78855.0,-0.546
0.3,19.635,78865.3,-0.545
0.4,19.617,78868.2,-0.546
0.5,19.571,78876.0,-0.545
0.6,19.583,78885.7,-0.546
0.7,19.569,78896.0,-0.545
0.8,19.554,78904.4,-0.545
0.9,19.594,78897.8,-0.545
1.0,19.598,78894.2,-0.545
1.1,19.588,78938.2,-0.544
1.2,19.535,78944.7,-0.545
1.3,19.545,78963.8,-0.546
1.4,19.518,78968.4,-0.545
1.5,19.536,78965.5,-0.545
1.6,19.536,78969.2,-0.546
1.7,19.526,78971.1,-0.545
1.8,19.573,78973.1,-0.544
1.9,19.565,78974.0,-0.544
2.0,19.513,78959.3,-0.543
2.1,19.529,78957.1,-0.544
2.2,19.572,78939.8,-0.542
2.3,19.492,78963.9,-0.544
2.4,19.435,78968.2,-0.543
2.5,19.498,78970.2,-0.542
2.6,19.489,78970.5,-0.542
2.7,19.38,78971.4,-0.543
2.8,19.395,78946.8,-0.543
2.9,19.407,78961.2,-0.544
3.0,19.383,78954.4,-0.543
