Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,23.673,5515550.0,-54.975
-1.9,23.68,5512380.0,-54.949
-1.8,23.68,5512670.0,-54.926
-1.7,23.675,5515630.0,-54.936
-1.6,23.665,5515560.0,-54.978
-1.5,23.667,5517870.0,-54.983
-1.4,23.666,5518470.0,-55.03
-1.3,23.66,5518630.0,-55.031
-1.2,23.664,5521170.0,-55.048
-1.1,23.663,5526300.0,-55.123
-1.0,23.652,5530850.0,-55.159
-0.9,23.634,5536660.0,-55.164
-0.8,23.644,5536030.0,-55.198
-0.7,23.644,5535750.0,-55.198
-0.6,23.717,5534810.0,-55.149
-0.5,23.71,5528170.0,-55.103
-0.4,23.697,5524930.0,-55.069
-0.3,23.696,5524580.0,-55.054
-0.2,23.688,5527560.0,-55.077
-0.1,23.682,5528920.0,-55.108
0.0,23.685,5531250.0,-55.113
0.1,23.664,5529600.0,-55.106
0.2,23.664,5523540.0,-55.059
0.3,23.661,5521640.0,-55.032
0.4,23.649,5525800.0,-55.067
0.5,23.643,5526740.0,-55.08
0.6,23.648,5527300.0,-55.083
0.7,23.642,5527490.0,-55.074
0.8,23.643,5531290.0,-55.113
0.9,23.647,5533920.0,-55.143
1.0,23.651,5535500.0,-55.137
1.1,23.659,5534370.0,-55.16
1.2,23.658,5534160.0,-55.143
1.3,23.65,5533520.0,-55.134
1.4,23.655,5533110.0,-55.163
1.5,23.643,5533990.0,-55.176
1.6,23.633,5536090.0,-55.158
1.7,23.637,5535600.0,-55.16
1.8,23.634,5534370.0,-55.152
1.9,23.623,5531140.0,-55.119
2.0,23.63,5530270.0,-55.118
2.1,23.621,5531070.0,-55.159
2.2,23.616,5533660.0,-55.187
2.3,23.627,5535390.0,-55.194
2.4,23.629,5537690.0,-55.208
2.5,23.646,5538460.0,-55.22
2.6,23.645,5540450.0,-55.202
2.7,23.633,5537370.0,-55.175
2.8,23.623,5536620.0,-55.158
2.9,23.614,5532050.0,-55.126
3.0,23.611,5533360.0,-55.147
