Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,18.348,8650860.0,-86.057
-1.9,18.351,8653870.0,-86.037
-1.8,18.347,8655900.0,-86.046
-1.7,18.345,8655390.0,-86.037
-1.6,18.35,8649640.0,-86.047
-1.5,18.35,8654460.0,-86.066
-1.4,18.352,8649520.0,-86.019
-1.3,18.354,8647340.0,-86.011
-1.2,18.352,8649390.0,-86.01
-1.1,18.343,8651400.0,-85.981
-1.0,18.347,8647430.0,-85.961
-0.9,18.344,8653260.0,-85.982
-0.8,18.338,8653140.0,-85.961
-0.7,18.338,8653030.0,-85.959
-0.6,18.355,8647350.0,-85.977
-0.5,18.34,8653420.0,-85.99
-0.4,18.345,8650130.0,-85.974
-0.3,18.354,8651150.0,-85.986
-0.2,18.355,8652510.0,-86.014
-0.1,18.342,8655600.0,-86.022
0.0,18.345,8654220.0,-86.032
0.1,18.338,8655330.0,-86.059
0.2,18.339,8654680.0,-86.041
0.3,18.339,8654710.0,-86.059
0.4,18.354,8655490.0,-86.047
0.5,18.338,8653770.0,-86.049
0.6,18.341,8656520.0,-86.066
0.7,18.346,8655250.0,-86.072
0.8,18.343,8655080.0,-86.053
0.9,18.339,8656970.0,-86.037
1.0,18.344,8656790.0,-86.051
1.1,18.341,8654470.0,-86.048
1.2,18.343,8657220.0,-86.024
1.3,18.341,8654200.0,-86.0
1.4,18.343,8648880.0,-86.0
1.5,18.343,8652400.0,-86.001
1.6,18.347,8648300.0,-85.99
1.7,18.343,8649560.0,-85.964
1.8,18.338,8649270.0,-85.941
1.9,18.343,8646620.0,-85.992
2.0,18.343,8648920.0,-85.973
2.1,18.344,8647500.0,-85.949
2.2,18.35,8646160.0,-85.977
2.3,18.352,8646620.0,-85.99
2.4,18.346,8654010.0,-86.036
2.5,18.346,8653820.0,-86.056
2.6,18.346,8653180.0,-86.083
2.7,18.347,8653570.0,-86.096
2.8,18.341,8654040.0,-86.098
2.9,18.357,8662640.0,-86.069
3.0,18.351,8657370.0,-86.056
