Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,19.491,7915790.0,-75.359
-1.9,19.484,7914660.0,-75.356
-1.8,19.485,7916760.0,-75.348
-1.7,19.491,7918140.0,-75.367
-1.6,19.477,7915440.0,-75.396
-1.5,19.471,7916840.0,-75.405
-1.4,19.481,7921730.0,-75.378
-1.3,19.477,7920270.0,-75.379
-1.2,19.479,7918260.0,-75.371
-1.1,19.486,7918380.0,-75.297
-1.0,19.487,7915580.0,-75.281
-0.9,19.473,7909150.0,-75.317
-0.8,19.479,7909750.0,-75.327
-0.7,19.48,7910200.0,-75.305
-0.6,19.476,7912730.0,-75.354
-0.5,19.474,7913850.0,-75.345
-0.4,19.467,7915800.0,-75.284
-0.3,19.465,7919840.0,-75.331
-0.2,19.466,7919380.0,-75.362
-0.1,19.474,7914540.0,-75.329
0.0,19.476,7915020.0,-75.371
0.1,19.481,7916350.0,-75.393
0.2,19.479,7912030.0,-75.372
0.3,19.483,7910100.0,-75.335
0.4,19.486,7912490.0,-75.333
0.5,19.478,7911040.0,-75.314
0.6,19.466,7909020.0,-75.296
0.7,19.472,7912450.0,-75.3
0.8,19.475,7914820.0,-75.308
0.9,19.466,7910020.0,-75.306
1.0,19.467,7914680.0,-75.317
1.1,19.472,7914250.0,-75.327
1.2,19.473,7915010.0,-75.336
1.3,19.463,7912430.0,-75.338
1.4,19.46,7914630.0,-75.305
1.5,19.466,7909750.0,-75.298
1.6,19.458,7908680.0,-75.281
1.7,19.454,7910350.0,-75.272
1.8,19.452,7908720.0,-75.265
1.9,19.452,7912400.0,-75.27
2.0,19.437,7916970.0,-75.26
2.1,19.447,7911590.0,-75.291
2.2,19.45,7912660.0,-75.291
2.3,19.45,7913280.0,-75.289
2.4,19.452,7910720.0,-75.285
2.5,19.456,7909000.0,-75.295
2.6,19.445,7914480.0,-75.312
2.7,19.447,7911620.0,-75.315
2.8,19.447,7911280.0,-75.292
2.9,19.447,7911630.0,-75.322
3.0,19.462,7916270.0,-75.338
