Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,19.214,8282880.0,-87.837
-1.9,19.21,8281960.0,-87.848
-1.8,19.209,8282130.0,-87.85
-1.7,19.211,8284730.0,-87.833
-1.6,19.211,8286090.0,-87.852
-1.5,19.214,8286390.0,-87.835
-1.4,19.209,8282470.0,-87.843
-1.3,19.211,8283550.0,-87.839
-1.2,19.213,8284330.0,-87.828
-1.1,19.203,8283420.0,-87.853
-1.0,19.209,8287640.0,-87.845
-0.9,19.207,8285890.0,-87.83
-0.8,19.206,8285310.0,-87.833
-0.7,19.204,8286010.0,-87.834
-0.6,19.208,8283590.0,-87.844
-0.5,19.206,8285320.0,-87.853
-0.4,19.201,8286310.0,-87.83
-0.3,19.202,8288220.0,-87.844
-0.2,19.204,8288010.0,-87.851
-0.1,19.208,8285330.0,-87.826
0.0,19.202,8282960.0,-87.841
0.1,19.203,8287230.0,-87.86
0.2,19.205,8287060.0,-87.848
0.3,19.202,8285950.0,-87.853
0.4,19.201,8289180.0,-87.837
0.5,19.203,8287850.0,-87.814
0.6,19.209,8286260.0,-87.844
0.7,19.206,8285330.0,-87.831
0.8,19.205,8286130.0,-87.834
0.9,19.2,8288540.0,-87.865
1.0,19.204,8288350.0,-87.854
1.1,19.203,8286570.0,-87.836
1.2,19.206,8287310.0,-87.833
1.3,19.204,8288420.0,-87.839
1.4,19.201,8287610.0,-87.853
1.5,19.202,8287660.0,-87.855
1.6,19.198,8289000.0,-87.846
1.7,19.198,8290790.0,-87.832
1.8,19.198,8291520.0,-87.847
1.9,19.203,8286670.0,-87.846
2.0,19.207,8285330.0,-87.857
2.1,19.198,8290280.0,-87.85
2.2,19.199,8289280.0,-87.857
2.3,19.198,8288970.0,-87.863
2.4,19.205,8285900.0,-87.834
2.5,19.201,8285950.0,-87.854
2.6,19.195,8289480.0,-87.852
2.7,19.194,8288710.0,-87.848
2.8,19.198,8289450.0,-87.853
2.9,19.198,8289030.0,-87.841
3.0,19.205,8287770.0,-87.856
