Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,18.402,8584740.0,-84.559
-1.9,18.408,8589300.0,-84.572
-1.8,18.413,8594140.0,-84.591
-1.7,18.418,8595370.0,-84.62
-1.6,18.422,8595620.0,-84.645
-1.5,18.431,8599440.0,-84.638
-1.4,18.427,8596750.0,-84.641
-1.3,18.427,8596530.0,-84.644
-1.2,18.43,8594800.0,-84.634
-1.1,18.435,8590970.0,-84.58
-1.0,18.424,8583600.0,-84.565
-0.9,18.428,8579300.0,-84.505
-0.8,18.428,8570240.0,-84.439
-0.7,18.433,8564110.0,-84.388
-0.6,18.431,8559240.0,-84.357
-0.5,18.441,8561600.0,-84.367
-0.4,18.448,8562130.0,-84.382
-0.3,18.451,8567220.0,-84.412
-0.2,18.453,8572200.0,-84.44
-0.1,18.462,8575290.0,-84.468
0.0,18.473,8578340.0,-84.483
0.1,18.468,8578400.0,-84.508
0.2,18.465,8577900.0,-84.503
0.3,18.461,8579920.0,-84.52
0.4,18.442,8583810.0,-84.538
0.5,18.433,8585060.0,-84.543
0.6,18.436,8581690.0,-84.544
0.7,18.433,8585090.0,-84.55
0.8,18.434,8589190.0,-84.572
0.9,18.433,8591820.0,-84.606
1.0,18.426,8593860.0,-84.623
1.1,18.414,8593110.0,-84.578
1.2,18.414,8585960.0,-84.543
1.3,18.41,8581270.0,-84.524
1.4,18.417,8582930.0,-84.545
1.5,18.414,8582580.0,-84.552
1.6,18.412,8587350.0,-84.584
1.7,18.408,8590260.0,-84.583
1.8,18.409,8587240.0,-84.564
1.9,18.398,8585400.0,-84.559
2.0,18.401,8586650.0,-84.582
2.1,18.408,8583180.0,-84.543
2.2,18.415,8580880.0,-84.521
2.3,18.418,8578480.0,-84.497
2.4,18.42,8579390.0,-84.475
2.5,18.432,8572190.0,-84.448
2.6,18.439,8575840.0,-84.458
2.7,18.448,8580520.0,-84.503
2.8,18.461,8585590.0,-84.529
2.9,18.477,8593120.0,-84.61
3.0,18.479,8607900.0,-84.68
