Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,17.912,8867280.0,-86.142
-1.9,17.909,8866210.0,-86.145
-1.8,17.91,8867710.0,-86.143
-1.7,17.906,8868190.0,-86.144
-1.6,17.911,8867350.0,-86.16
-1.5,17.907,8865340.0,-86.151
-1.4,17.91,8864740.0,-86.165
-1.3,17.912,8865910.0,-86.152
-1.2,17.917,8869000.0,-86.147
-1.1,17.906,8866610.0,-86.159
-1.0,17.909,8867790.0,-86.173
-0.9,17.911,8867210.0,-86.162
-0.8,17.906,8867480.0,-86.157
-0.7,17.905,8866290.0,-86.16
-0.6,17.911,8865960.0,-86.162
-0.5,17.914,8866440.0,-86.181
-0.4,17.906,8869380.0,-86.155
-0.3,17.905,8868120.0,-86.18
-0.2,17.906,8865280.0,-86.155
-0.1,17.915,8864910.0,-86.145
0.0,17.907,8866780.0,-86.141
0.1,17.91,8861990.0,-86.159
0.2,17.909,8865920.0,-86.138
0.3,17.91,8869390.0,-86.161
0.4,17.913,8871030.0,-86.155
0.5,17.906,8868210.0,-86.164
0.6,17.911,8868370.0,-86.144
0.7,17.912,8867980.0,-86.159
0.8,17.911,8868820.0,-86.153
0.9,17.908,8867680.0,-86.163
1.0,17.905,8866740.0,-86.14
1.1,17.913,8864920.0,-86.146
1.2,17.909,8869910.0,-86.143
1.3,17.909,8869650.0,-86.169
1.4,17.907,8869890.0,-86.159
1.5,17.905,8868430.0,-86.161
1.6,17.909,8868590.0,-86.154
1.7,17.905,8870510.0,-86.151
1.8,17.907,8869600.0,-86.184
1.9,17.91,8868670.0,-86.17
2.0,17.912,8865390.0,-86.16
2.1,17.902,8869960.0,-86.162
2.2,17.903,8867280.0,-86.172
2.3,17.906,8865980.0,-86.172
2.4,17.906,8869480.0,-86.159
2.5,17.907,8867510.0,-86.147
2.6,17.91,8867580.0,-86.165
2.7,17.91,8866140.0,-86.151
2.8,17.914,8868680.0,-86.137
2.9,17.912,8869440.0,-86.16
3.0,17.912,8870840.0,-86.153
