Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,18.898,8422420.0,-87.722
-1.9,18.896,8422820.0,-87.716
-1.8,18.897,8424000.0,-87.719
-1.7,18.901,8422150.0,-87.722
-1.6,18.892,8423120.0,-87.742
-1.5,18.897,8423170.0,-87.727
-1.4,18.9,8424150.0,-87.727
-1.3,18.9,8423210.0,-87.718
-1.2,18.895,8422940.0,-87.731
-1.1,18.891,8423790.0,-87.722
-1.0,18.891,8422480.0,-87.725
-0.9,18.894,8424100.0,-87.723
-0.8,18.895,8425140.0,-87.733
-0.7,18.894,8423920.0,-87.734
-0.6,18.893,8426230.0,-87.734
-0.5,18.887,8422480.0,-87.729
-0.4,18.89,8422860.0,-87.734
-0.3,18.89,8424330.0,-87.731
-0.2,18.89,8423620.0,-87.719
-0.1,18.891,8426170.0,-87.727
0.0,18.893,8423550.0,-87.724
0.1,18.887,8423810.0,-87.735
0.2,18.883,8425480.0,-87.728
0.3,18.888,8424940.0,-87.727
0.4,18.889,8427550.0,-87.743
0.5,18.885,8425320.0,-87.731
0.6,18.885,8426010.0,-87.73
0.7,18.884,8426240.0,-87.723
0.8,18.887,8426550.0,-87.74
0.9,18.884,8426590.0,-87.743
1.0,18.887,8427110.0,-87.737
1.1,18.886,8426860.0,-87.744
1.2,18.888,8426270.0,-87.749
1.3,18.89,8427070.0,-87.744
1.4,18.882,8427620.0,-87.734
1.5,18.883,8427850.0,-87.754
1.6,18.885,8427730.0,-87.749
1.7,18.889,8427580.0,-87.745
1.8,18.887,8426990.0,-87.753
1.9,18.882,8427720.0,-87.733
2.0,18.884,8425370.0,-87.74
2.1,18.884,8427470.0,-87.743
2.2,18.88,8427240.0,-87.752
2.3,18.882,8427450.0,-87.742
2.4,18.886,8429640.0,-87.731
2.5,18.886,8428980.0,-87.74
2.6,18.882,8426350.0,-87.744
2.7,18.878,8427480.0,-87.751
2.8,18.878,8428790.0,-87.75
2.9,18.885,8429680.0,-87.728
3.0,18.881,8431030.0,-87.738
