Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,95.902,2364300.0,-15.456
-1.9,94.834,2438760.0,-15.855
-1.8,93.883,2253370.0,-14.503
-1.7,90.926,2455930.0,-15.915
-1.6,84.334,2345080.0,-15.383
-1.5,17.779,2329310.0,-15.312
-1.4,17.93,2342950.0,-15.352
-1.3,17.968,2421670.0,-15.748
-1.2,17.954,2349940.0,-15.318
-1.1,18.109,2318600.0,-15.131
-1.0,17.841,2383460.0,-15.573
-0.9,17.906,2255170.0,-14.699
-0.8,17.877,2277090.0,-14.853
-0.7,17.802,2568340.0,-16.707
-0.6,18.032,2455920.0,-15.973
-0.5,17.72,2554510.0,-16.647
-0.4,17.926,2563720.0,-16.7
-0.3,17.772,2627970.0,-17.152
-0.2,17.951,2814100.0,-18.421
-0.1,17.781,2889620.0,-18.867
0.0,17.732,2881200.0,-18.835
0.1,17.844,2732540.0,-17.804
0.2,17.755,2743270.0,-17.842
0.3,17.922,2877900.0,-18.769
0.4,17.623,2802870.0,-18.27
0.5,17.91,2836610.0,-18.528
0.6,18.014,2733870.0,-17.809
0.7,17.775,2571330.0,-16.798
0.8,17.773,2631330.0,-17.146
0.9,17.814,2591090.0,-16.89
1.0,17.745,2732720.0,-17.738
1.1,17.933,2693660.0,-17.582
1.2,17.958,2606880.0,-17.025
1.3,18.007,2517700.0,-16.483
1.4,17.855,2659870.0,-17.411
1.5,17.911,2661300.0,-17.446
1.6,17.964,2533090.0,-16.591
1.7,17.906,2620940.0,-17.204
1.8,17.925,2898270.0,-19.091
1.9,17.813,2680120.0,-17.615
2.0,17.816,2559450.0,-16.697
2.1,17.964,2711960.0,-17.81
2.2,17.966,2658760.0,-17.371
2.3,17.902,2617390.0,-17.061
2.4,17.908,2597030.0,-16.968
2.5,17.775,2702120.0,-17.652
2.6,17.787,2500020.0,-16.299
2.7,17.861,2433650.0,-15.895
2.8,17.795,2659930.0,-17.345
2.9,18.03,2586040.0,-16.832
3.0,17.966,2626430.0,-17.1
