Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,17.239,9235380.0,-89.858
-1.9,17.241,9234830.0,-89.848
-1.8,17.243,9235900.0,-89.842
-1.7,17.242,9234570.0,-89.852
-1.6,17.234,9232730.0,-89.842
-1.5,17.243,9234800.0,-89.843
-1.4,17.247,9234900.0,-89.872
-1.3,17.243,9234980.0,-89.874
-1.2,17.247,9233950.0,-89.861
-1.1,17.233,9231120.0,-89.889
-1.0,17.24,9234060.0,-89.91
-0.9,17.243,9238270.0,-89.851
-0.8,17.246,9240630.0,-89.86
-0.7,17.244,9237950.0,-89.874
-0.6,17.239,9234210.0,-89.843
-0.5,17.239,9233570.0,-89.864
-0.4,17.243,9228620.0,-89.89
-0.3,17.241,9227480.0,-89.875
-0.2,17.243,9231750.0,-89.868
-0.1,17.241,9229790.0,-89.858
0.0,17.241,9231350.0,-89.87
0.1,17.247,9232840.0,-89.89
0.2,17.247,9230880.0,-89.893
0.3,17.247,9227790.0,-89.887
0.4,17.243,9234380.0,-89.888
0.5,17.245,9230220.0,-89.852
0.6,17.247,9230720.0,-89.843
0.7,17.248,9229630.0,-89.841
0.8,17.244,9232060.0,-89.843
0.9,17.246,9230100.0,-89.85
1.0,17.249,9233690.0,-89.853
1.1,17.242,9233310.0,-89.844
1.2,17.246,9230390.0,-89.836
1.3,17.242,9233830.0,-89.837
1.4,17.244,9234390.0,-89.853
1.5,17.244,9236250.0,-89.858
1.6,17.244,9236620.0,-89.854
1.7,17.244,9235910.0,-89.846
1.8,17.236,9233660.0,-89.846
1.9,17.241,9232920.0,-89.845
2.0,17.232,9227900.0,-89.871
2.1,17.233,9232980.0,-89.862
2.2,17.233,9234210.0,-89.872
2.3,17.233,9233010.0,-89.894
2.4,17.24,9237800.0,-89.854
2.5,17.238,9235730.0,-89.843
2.6,17.236,9232630.0,-89.873
2.7,17.24,9232590.0,-89.858
2.8,17.24,9231540.0,-89.856
2.9,17.237,9236690.0,-89.872
3.0,17.243,9238080.0,-89.863
