Current (mA),Time (ms)
0.0,134.0
2.524,10335.0
2.232,10604.0
2.256,10875.0
2.316,11147.0
2.401,11419.0
2.512,11690.0
2.611,11962.0
2.688,12233.0
2.753,12507.0
2.805,12778.0
2.848,13048.0
2.885,13320.0
2.919,13593.0
2.948,13866.0
2.973,14137.0
2.997,14409.0
3.016,14682.0
3.031,14952.0
3.042,15222.0
3.054,15494.0
3.063,15764.0
3.071,16034.0
3.078,16307.0
3.085,16579.0
3.093,16850.0
3.099,17121.0
3.105,17393.0
3.11,17665.0
3.115,17935.0
3.119,18207.0
3.124,18479.0
3.128,18752.0
3.135,19023.0
3.14,19295.0
3.143,19569.0
3.148,19841.0
3.152,20111.0
3.152,20384.0
3.155,20655.0
3.16,20926.0
3.161,21196.0
3.166,21468.0
3.181,21737.0
3.183,22011.0
3.176,22283.0
3.177,22555.0
3.178,22824.0
3.174,23096.0
3.174,23367.0
3.172,23638.0
3.177,23909.0
3.199,24182.0
3.2,24452.0
3.253,24724.0
3.272,24996.0
3.282,25268.0
3.293,25539.0
3.291,25814.0
3.291,26087.0
3.298,26358.0
3.311,26629.0
3.312,26903.0
3.314,27175.0
3.315,27448.0
3.32,27722.0
3.335,27994.0
3.342,28266.0
3.348,28536.0
3.353,28807.0
3.356,29078.0
3.363,29349.0
3.364,29619.0
3.374,29889.0
3.379,30161.0
3.375,30433.0
3.375,30705.0
3.38,30975.0
3.377,31247.0
3.374,31519.0
3.375,31792.0
3.371,32066.0
3.371,32336.0
3.374,32607.0
3.376,32878.0
3.377,33150.0
3.378,33420.0
3.382,33690.0
3.386,33964.0
3.395,34235.0
3.413,34507.0
3.421,34779.0
3.434,35052.0
3.434,35324.0
3.437,35595.0
3.448,35868.0
3.466,36138.0
3.47,36411.0
3.474,36685.0
3.477,36956.0
3.478,37226.0
3.478,37498.0
3.49,37769.0
3.501,38041.0
3.491,38312.0
3.492,38585.0
3.51,38857.0
3.503,39128.0
3.519,39398.0
3.535,39669.0
3.535,39943.0
3.519,40215.0
3.524,40487.0
3.556,40760.0
3.562,41032.0
3.57,41304.0
3.566,41576.0
3.563,41852.0
3.567,42124.0
3.573,42397.0
3.574,42668.0
3.577,42940.0
3.587,43213.0
3.604,43485.0
3.626,43756.0
3.636,44028.0
3.634,44299.0
3.636,44571.0
3.64,44842.0
3.66,45115.0
3.668,45386.0
3.676,45658.0
3.674,45932.0
3.669,46204.0
3.682,46476.0
3.676,46746.0
3.692,47016.0
4.902,47288.0
3.677,47558.0
3.674,47829.0
3.695,48100.0
3.706,48372.0
3.723,48643.0
3.721,48916.0
3.729,49189.0
3.728,49464.0
3.727,49737.0
3.721,50010.0
3.736,50283.0
3.745,50553.0
3.747,50825.0
3.772,51096.0
3.78,51367.0
3.81,51638.0
3.813,51909.0
3.879,52180.0
3.916,52452.0
3.941,52724.0
4.042,52994.0
4.076,53264.0
4.159,53536.0
4.217,53808.0
4.244,54082.0
4.288,54354.0
4.327,54624.0
4.379,54894.0
4.377,55167.0
4.389,55440.0
4.389,55708.0
4.388,55979.0
4.467,56251.0
4.472,56522.0
4.504,56793.0
4.429,57064.0
4.404,57335.0
4.494,57605.0
4.553,57879.0
4.553,58150.0
4.572,58420.0
4.594,58691.0
4.7,58962.0
4.565,59234.0
4.593,59507.0
4.609,59780.0
4.629,60051.0
4.667,60321.0
4.389,60592.0
4.536,60865.0
4.538,61137.0
4.568,61408.0
4.576,61676.0
4.567,61948.0
4.563,62219.0
4.567,62491.0
4.565,62761.0
5.034,63032.0
