Current (mA),Time (ms)
0.0,97.0
2.616,10285.0
2.408,10558.0
2.426,10828.0
2.57,11099.0
2.742,11370.0
2.881,11640.0
2.983,11914.0
3.056,12185.0
3.109,12459.0
3.148,12731.0
3.183,13003.0
3.214,13275.0
3.241,13548.0
3.264,13819.0
3.281,14090.0
3.294,14362.0
3.302,14632.0
3.305,14903.0
3.306,15176.0
3.304,15449.0
3.301,15720.0
3.294,15990.0
3.285,16262.0
3.274,16534.0
3.263,16807.0
3.251,17076.0
3.238,17350.0
3.226,17623.0
3.211,17896.0
3.198,18167.0
3.185,18437.0
3.172,18706.0
3.16,18979.0
3.146,19250.0
3.132,19522.0
3.121,19794.0
3.108,20065.0
3.098,20335.0
3.089,20607.0
3.084,20877.0
3.078,21150.0
3.07,21419.0
3.062,21691.0
3.054,21964.0
3.043,22237.0
3.035,22511.0
3.027,22783.0
3.019,23056.0
3.015,23327.0
3.01,23596.0
3.005,23867.0
3.002,24139.0
3.004,24410.0
3.001,24682.0
3.0,24955.0
2.999,25225.0
2.994,25496.0
2.991,25767.0
2.988,26040.0
2.986,26313.0
2.985,26586.0
2.983,26856.0
2.981,27129.0
2.978,27397.0
2.977,27669.0
2.979,27942.0
2.992,28212.0
3.0,28484.0
3.012,28753.0
3.017,29033.0
3.017,29304.0
3.017,29577.0
3.032,29849.0
3.046,30118.0
3.044,30389.0
3.055,30660.0
3.058,30931.0
3.058,31201.0
3.074,31472.0
3.095,31744.0
3.087,32013.0
3.079,32283.0
3.095,32554.0
3.097,32825.0
3.097,33096.0
3.105,33368.0
3.148,33640.0
3.145,33912.0
3.146,34195.0
3.149,34466.0
3.168,34736.0
3.195,35007.0
3.194,35278.0
3.199,35548.0
3.199,35818.0
3.203,36090.0
3.208,36362.0
3.214,36634.0
3.215,36907.0
3.23,37177.0
3.247,37451.0
3.252,37720.0
3.279,37993.0
3.306,38264.0
3.334,38533.0
3.362,38806.0
3.421,39078.0
3.451,39349.0
3.404,39621.0
3.396,39892.0
3.414,40164.0
3.478,40435.0
3.487,40707.0
3.539,40979.0
3.525,41252.0
3.549,41524.0
3.551,41796.0
3.562,42069.0
3.551,42341.0
3.561,42613.0
3.56,42886.0
3.559,43157.0
3.602,43428.0
3.612,43699.0
3.612,43973.0
3.592,44244.0
3.594,44515.0
3.601,44787.0
3.609,45060.0
3.62,45330.0
3.622,45602.0
3.614,45877.0
3.66,46148.0
3.663,46419.0
3.734,46692.0
3.762,46962.0
3.744,47233.0
3.755,47506.0
3.805,47777.0
3.782,48049.0
3.793,48320.0
3.836,48590.0
3.81,48863.0
3.851,49136.0
3.835,49408.0
3.861,49680.0
3.867,49952.0
3.873,50222.0
3.898,50494.0
3.949,50764.0
3.966,51038.0
3.976,51308.0
3.942,51578.0
3.985,51849.0
4.018,52121.0
3.985,52388.0
4.002,52657.0
4.068,52930.0
4.055,53203.0
4.073,53474.0
4.077,53745.0
4.07,54016.0
4.051,54287.0
4.064,54558.0
4.072,54828.0
4.08,55102.0
4.109,55376.0
4.096,55647.0
4.084,55918.0
4.106,56190.0
4.135,56458.0
4.107,56728.0
4.111,57001.0
4.098,57274.0
4.119,57548.0
4.136,57819.0
4.154,58093.0
4.128,58364.0
4.166,58636.0
4.154,58909.0
4.169,59179.0
4.171,59451.0
4.154,59723.0
4.161,59995.0
4.189,60266.0
4.248,60537.0
4.256,60809.0
4.292,61080.0
4.335,61352.0
4.344,61624.0
4.344,61893.0
4.281,62166.0
4.275,62435.0
4.268,62705.0
4.323,62979.0
4.329,63251.0
4.395,63522.0
4.41,63796.0
4.428,64067.0
4.41,64339.0
4.478,64611.0
4.402,64882.0
4.388,65153.0
4.483,65425.0
4.525,65695.0
4.553,65966.0
4.478,66239.0
4.453,66512.0
4.506,66782.0
4.56,67055.0
4.532,67327.0
4.554,67602.0
4.546,67875.0
4.542,68145.0
4.536,68415.0
4.538,68686.0
4.504,68957.0
4.497,69227.0
4.596,69500.0
4.569,69770.0
4.557,70041.0
4.518,70311.0
4.582,70586.0
4.602,70856.0
4.613,71127.0
4.625,71400.0
4.591,71671.0
4.643,71945.0
4.649,72217.0
4.663,72490.0
4.667,72762.0
4.694,73033.0
4.734,73303.0
4.764,73575.0
4.763,73845.0
4.765,74116.0
4.744,74387.0
4.75,74659.0
4.79,74929.0
4.784,75200.0
4.809,75470.0
4.832,75741.0
4.885,76011.0
4.814,76283.0
4.826,76554.0
4.846,76825.0
4.864,77095.0
4.832,77369.0
4.86,77638.0
4.844,77911.0
4.82,78182.0
4.775,78451.0
4.823,78722.0
4.856,78995.0
4.848,79267.0
4.843,79539.0
4.855,79812.0
4.873,80084.0
4.84,80357.0
4.892,80627.0
4.86,80897.0
5.013,81167.0
