Current (mA),Time (ms)
0.0,2804.0
0.697,16903.0
0.889,21094.0
0.928,25319.0
0.934,29533.0
0.952,33732.0
0.97,37937.0
0.986,42142.0
1.005,46330.0
1.023,50536.0
1.048,54732.0
1.073,58920.0
1.103,63124.0
1.132,67326.0
1.149,71535.0
1.158,75733.0
1.17,79979.0
1.163,84191.0
1.172,88424.0
1.152,92652.0
1.134,96880.0
1.121,101098.0
1.107,105325.0
1.086,109555.0
1.068,113751.0
1.25,117972.0
1.267,122188.0
1.401,126345.0
1.364,130521.0
1.402,134696.0
1.394,138921.0
1.438,143145.0
1.399,147367.0
1.38,151584.0
1.385,155792.0
1.381,160031.0
1.403,164211.0
1.428,168383.0
1.45,172568.0
1.456,176779.0
1.448,180984.0
1.439,185214.0
1.423,189428.0
1.426,193648.0
1.429,197875.0
1.419,202081.0
1.311,206292.0
1.264,210489.0
1.262,214688.0
1.282,218910.0
1.274,223133.0
1.308,227329.0
1.257,231528.0
1.261,235738.0
1.245,239925.0
1.27,244119.0
1.243,248340.0
1.29,252563.0
1.332,256784.0
1.377,260961.0
1.413,265131.0
1.455,269344.0
1.458,273556.0
1.451,277759.0
1.438,281964.0
1.433,286228.0
1.456,290407.0
1.459,294601.0
1.456,298786.0
1.454,302976.0
1.456,307163.0
1.452,311375.0
1.492,315587.0
1.483,319805.0
1.5,324017.0
1.516,328215.0
1.516,332401.0
1.495,336624.0
1.556,340850.0
1.524,345086.0
1.559,349262.0
1.526,353486.0
1.534,357656.0
1.533,361834.0
1.547,366017.0
1.596,370215.0
1.599,374426.0
1.586,378643.0
1.646,382839.0
1.67,387050.0
1.665,391243.0
1.687,395453.0
1.728,399622.0
1.735,403836.0
1.736,408074.0
1.773,412278.0
1.755,416453.0
1.773,420676.0
1.831,424881.0
1.899,429088.0
1.928,433319.0
1.959,437531.0
1.935,441754.0
1.933,445954.0
1.907,450180.0
1.97,454390.0
1.97,458575.0
1.986,462786.0
2.052,466970.0
2.094,471206.0
2.059,475425.0
2.125,479626.0
2.087,483830.0
2.1,488035.0
2.194,492221.0
2.202,496429.0
2.222,500627.0
2.294,504851.0
2.31,509071.0
2.337,513280.0
2.337,517495.0
2.329,521707.0
2.332,525928.0
2.343,530160.0
2.346,534359.0
2.348,538570.0
2.352,542774.0
2.392,546983.0
2.394,551209.0
2.379,555418.0
2.457,559650.0
2.524,563853.0
2.556,568059.0
2.553,572271.0
2.647,576488.0
2.69,580693.0
2.692,584918.0
2.698,589123.0
2.734,593340.0
2.794,597559.0
2.835,601727.0
2.864,605896.0
2.966,610119.0
2.954,614354.0
3.02,618566.0
3.045,622759.0
3.077,626998.0
3.099,631189.0
3.088,635402.0
3.081,639628.0
3.092,643877.0
3.261,648089.0
3.264,652302.0
3.277,656501.0
3.279,660709.0
3.381,664948.0
3.329,669158.0
3.36,673375.0
3.405,677598.0
3.363,681809.0
3.543,686016.0
3.541,690215.0
3.493,694452.0
3.502,698676.0
3.595,702898.0
3.657,707092.0
3.712,711303.0
3.769,715502.0
3.734,719738.0
3.757,723953.0
3.93,728188.0
3.951,732408.0
3.875,736633.0
3.844,740850.0
3.883,745111.0
3.911,749325.0
3.87,753555.0
3.915,757730.0
3.832,761971.0
3.938,766178.0
4.123,770375.0
4.252,774605.0
4.315,778821.0
4.398,783008.0
4.524,787221.0
4.585,791457.0
4.571,795695.0
4.675,799928.0
4.748,804149.0
4.728,808392.0
4.898,812605.0
4.814,816797.0
4.971,821032.0
5.149,825256.0
